YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2012,3,1,2,0,747657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113696256,0,107085587,0,325540,0,2898364,0,3386765,0,104493944,0,46732399,0,7460974,0,11472190,0,1125146,0,470875,0,4568054,0,2791865,0,925769,0,204118,0,1530444,1,16968,0,1264189,0,491699,0,1054592,0,315895,0,24068767,0,9202312,0,24157994,0,32245667,0,8087673,0,8876772,0,16455126,0,7578355,0,15317671,0,225618,0,272591,0,22562,0,-351944,0,15148843,0,-41862,0,303847,0,345709,0,5413,0,8060,1,2648,0,31460,1,25088,1,6370
2012,3,1,1,0,4205452,0,3593278237,0,498722089,0,823352288,0,14820309,0,435703170,0,66122317,0,37267839,0,199981482,0,65505986,0,80095815,0,460979414,0,1666878365,0,1048855918,0,19535527,0,7516934,0,131221735,0,158652490,0,59703470,0,80156349,0,3593278237,0,462317450,0,297330124,0,672103139,0,266094216,0,626638104,0,150016440,0,1118778763,0,94496751,0,411248514,0,681972590,0,68939092,0,6572866128,0,6427057090,0,2110262,0,18863175,0,124835602,0,6192398601,0,3979469222,0,247064024,0,686310710,0,40699195,0,12238800,0,166243987,0,132504653,0,42756599,0,10552965,0,82560798,0,813620,0,52397079,0,26243096,0,61465956,0,1778770,0,649299127,0,380467527,0,475998050,0,545015173,0,69017122,0,378357265,0,452867778,0,74510513,0,86061467,0,13668081,0,9042310,0,2632480,0,981913,0,59736684,0,10168337,0,14197403,0,4029065,0,1410980,0,1897360,0,486380,0,309860,0,276190,0,31702
2012,3,11,12,0,66,0,17911994,0,862077,0,2688461,0,12623,0,3755522,0,191489,0,187098,0,1083907,0,150452,0,7872,0,3750374,0,7561748,0,4174187,0,373719,0,0,0,1233674,0,196941,0,58929,0,114400,0,17911994,0,953158,0,2418191,0,1022461,0,205928,0,3275053,0,377307,0,9659897,0,206042,0,2750810,0,6932697,0,229652,0,19745669,0,19126355,0,10828,0,88191,0,520295,0,19090587,0,12850861,0,80362,0,935657,0,127215,0,4885,0,167334,0,223147,0,190597,0,66439,0,510350,0,8480,0,38001,0,49822,0,109932,0,929,0,3726577,0,655082,0,1024515,0,1324043,0,299529,0,644254,0,991901,0,347647,0,379107,0,149388,0,56443,0,2617,0,-3513,0,174172,0,13650,0,15748,0,2098,0,-12496,0,846,0,13342,0,1089,0,1089,0,0
2012,3,11,11,0,91,0,6349478,0,456667,0,837864,0,5693,0,1179410,0,7288,0,0,0,411639,0,74008,0,48862,0,987074,0,3145135,0,1883972,0,112045,0,29642,0,734233,0,181040,0,20536,0,114054,0,6349478,0,367233,0,619225,0,488755,0,130967,0,1442196,0,85245,0,3215857,0,133710,0,997557,0,2126594,0,42004,0,6493098,0,6136565,0,129,0,40410,0,315994,0,6250065,0,3912674,0,60114,0,386017,0,68967,0,3761,0,95674,0,77881,0,64794,0,13900,0,161058,0,0,0,9245,0,6283,0,42227,0,190,0,1347281,0,243033,0,381067,0,506955,0,125888,0,242904,0,405551,0,162647,0,115762,0,89061,0,23691,0,125,0,-964,0,3849,0,22104,0,25060,0,2956,0,297,0,445,0,147,0,151,0,18,0,133
2012,3,11,10,0,194,0,6776227,0,548815,0,1168567,0,5708,0,879769,0,0,1,75174,0,272431,0,166107,1,82771,0,914182,0,3690484,0,2146953,1,226960,1,25106,0,717191,0,29180,0,16007,0,198371,0,6776227,0,502706,0,1049016,0,313693,0,247885,0,1507982,0,64115,0,3090830,0,162606,0,400881,0,2642186,0,114843,0,6755945,0,6400841,0,7822,0,29873,0,317408,0,6570663,0,3842134,0,84023,0,485370,0,77784,0,1391,0,142349,0,98095,0,69287,0,4616,0,210398,1,5740,0,13177,0,15616,0,40124,0,316,0,1480244,0,185281,0,308885,0,444984,0,136099,0,177459,0,349475,0,172015,0,106292,0,27288,0,22775,1,27636,0,3719,0,24873,0,23389,0,24259,1,869,0,1744,0,1744,0,0,0,0,0,0,0,0
2012,3,11,9,0,539,0,8495490,0,645116,0,781274,0,7169,0,1613763,0,0,1,3048,0,424097,0,216872,1,23642,0,1132982,0,5030253,0,3340022,1,99761,1,9013,0,1564988,0,24286,0,3897,0,295508,0,8495490,0,644918,0,1107664,0,428504,0,1342143,0,1790217,0,223777,0,2958267,0,219063,0,2614917,0,282849,0,158561,0,11133755,0,10610202,1,1890,0,35040,0,486624,0,10771163,0,6786201,0,119997,0,923051,0,166081,0,2447,0,240201,0,167368,0,97704,0,2689,0,320817,1,1040,0,12137,0,19377,0,84175,1,117,0,1827761,0,362592,0,730613,0,943579,0,212966,0,360703,0,628652,0,267949,0,343753,0,61847,0,19590,1,36110,0,15411,0,210796,0,22956,0,24036,0,1080,1,3200,1,3200,4,,1,485,1,485,0,0
2012,3,11,8,0,1147,0,7639938,0,640286,0,1087345,1,101,0,865309,1,5073,0,0,0,411809,0,66349,1,1169,0,455103,0,4716257,0,2947252,1,29473,1,1645,0,1895388,0,153639,0,69895,0,331628,0,7639938,0,569904,0,847784,0,457952,0,881779,0,2114747,1,209051,0,2558722,0,516357,0,2227726,0,237405,1,422766,0,8402086,0,7535549,1,12,0,97177,0,769348,0,7942843,0,4770187,0,91358,0,464570,0,110972,1,88,0,341445,0,106098,0,154794,0,54788,0,266229,1,391,0,6912,1,699,0,23682,1,377,0,1550253,0,459243,0,548366,0,756095,0,207729,0,459231,0,689195,0,229964,0,61611,0,15716,0,21350,1,21935,5,,1,2609,0,18796,0,22885,1,4089,1,8729,1,8729,0,0,0,14,0,14,0,0
2012,3,11,7,0,10092,0,20453287,0,2660513,0,852286,1,76,0,1515898,0,0,1,4374,0,815486,0,1386741,1,27830,0,1723603,0,21715994,0,16339007,1,301377,1,81696,0,4476087,0,365455,0,102416,0,1130839,0,20453287,0,1696025,0,1810938,0,782405,0,2471273,0,5745677,0,710026,0,7236944,0,1676522,0,9277320,0,-3385250,0,331648,0,33843715,0,30248242,1,5307,0,223421,0,3366746,0,32130305,0,17000226,0,343865,0,2596873,0,847043,0,17499,0,1699542,0,530005,0,348934,0,21183,0,1133264,0,0,0,55250,0,13583,0,120859,1,222,0,7401956,0,1713411,0,2448633,0,3241730,0,793097,0,1708104,0,2682595,0,974491,0,563794,0,16835,0,48141,1,464567,0,400,0,33851,0,170566,0,171130,1,564,1,6169,1,6169,0,0,1,4209,1,4209,0,0
2012,3,11,6,0,11705,0,8515261,0,1474951,0,390155,0,0,0,443504,0,0,0,0,0,469344,0,436604,1,77495,0,558893,0,10040155,0,7816964,0,0,0,0,0,1940539,0,132449,0,20869,0,389005,0,8515261,0,354109,0,747394,0,54576,0,2659550,0,2999630,1,200890,0,1499111,0,1005329,0,1571896,0,-934670,1,143444,0,11316420,0,9093733,0,0,0,109199,0,2113488,0,10191334,0,3245490,0,267228,0,805718,0,345578,1,8048,0,575002,0,220660,0,170978,1,5183,0,842011,0,0,0,10343,1,7301,0,79200,0,0,0,3608594,0,1125086,0,1251017,0,1523010,0,271994,0,1125086,0,1409295,0,284209,0,18552,0,5660,0,20045,0,0,1,163,1,-7315,1,58183,1,58199,1,16,1,49195,1,49195,0,0,0,0,0,0,0,0
2012,3,11,5,0,9857,0,3692647,0,660075,1,119087,0,0,1,261805,0,0,1,1565,0,145898,0,369804,0,0,0,287838,0,9338846,0,8012831,1,61222,1,13198,0,304125,1,40496,1,18264,0,146178,0,3692647,1,78424,0,253612,0,151056,0,571743,0,1421373,1,123661,0,1092777,0,688295,0,1191772,0,-787254,0,35,0,6813811,0,5867405,1,816,0,71235,0,874355,0,5919629,0,903605,0,214297,0,621960,0,339610,4,,0,336028,0,226469,0,104873,1,3538,0,336239,0,0,1,10013,1,5443,1,5495,0,0,0,2812058,0,894182,0,989514,0,1108407,0,118893,0,893366,0,1029493,0,136127,0,90298,1,2195,0,2629,1,22270,1,-2105,1,65310,1,5850,1,5906,1,56,0,0,0,0,0,0,0,0,0,0,0,0
2012,3,11,4,0,14644,0,2179556,0,516502,1,39433,0,0,0,215626,0,0,0,0,0,28449,0,150829,0,0,0,186998,0,3706625,0,2984799,0,0,0,0,0,256671,1,120213,1,53756,1,-3235,0,2179556,1,42222,0,223455,0,67854,0,428385,0,459366,1,132331,0,825943,0,431057,0,2056097,0,-1625602,1,35609,0,7821365,0,7319000,0,0,1,14625,0,487740,0,7133564,0,1648239,0,228733,0,1477315,0,215378,1,11688,0,527924,0,263319,0,80801,1,8100,0,248404,0,0,0,24272,1,9685,1,35358,1,1124,0,2353224,0,687800,0,793899,0,1075746,0,281847,0,687800,0,979364,0,291564,0,62606,1,1216,0,1598,1,1324,0,0,1,58468,1,36422,1,50878,1,14457,1,7070,1,7070,0,0,0,0,0,0,0,0
2012,3,11,3,0,28800,0,925607,0,327771,1,2747,0,0,1,24035,0,0,0,0,1,34209,1,8463,0,0,1,54356,0,3073194,0,2649457,1,6031,0,0,1,23779,0,24803,1,20429,1,16106,0,925607,1,107584,0,109045,0,49717,0,4002056,0,199238,1,94489,0,-3636522,0,196395,0,1542777,0,-5328134,1,47559,0,4180484,0,3171094,1,1026,1,50139,0,958224,0,3959581,0,734415,0,209765,0,430315,0,165012,1,15095,0,267207,0,111648,0,57379,1,12393,0,138876,0,0,0,4498,1,14936,1,13602,0,0,0,1784439,0,220903,0,1675378,0,2119220,0,443842,0,219877,0,680746,0,460869,0,892326,1,126,0,408,1,136,1,557,1,891099,1,563175,1,563175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3,11,2,0,11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749842,0,1476647,1,233,1,6195,0,266767,0,1663089,1,258523,1,27039,0,161894,0,102547,1,44,1,161019,0,37000,0,33681,1,31,0,68143,0,0,1,17975,1,104,1,13252,0,0,0,781838,0,86753,0,236964,0,404379,0,167415,0,86520,0,256127,0,169607,0,151318,1,2933,1,2623,1,746,1,824,1,144192,1,-873,1,2,1,875,0,0,0,0,0,0,0,0,0,0,0,0
