YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2006,3,11,4,0,13781,0,2261448,0,229169,1,16688,0,0,1,138430,0,0,0,0,0,47606,0,377583,0,0,0,82732,0,4170966,0,3055371,0,0,0,0,1,200243,1,44227,1,777,0,9955,0,2261448,1,51860,0,395769,0,46363,0,1215750,0,610694,1,125184,0,-184170,0,407555,0,731685,0,-1285274,1,38135,0,4562395,0,3612178,0,0,0,145102,0,805115,0,4302327,0,1079760,0,194652,0,295046,0,260998,1,731,0,453911,0,82860,0,115005,1,108,0,316443,0,0,0,14769,1,414,1,17841,0,0,0,1469791,0,260068,0,287932,0,527475,0,239543,0,260068,0,504921,0,244853,0,12087,0,0,0,8207,0,0,0,0,1,3880,1,15778,1,16672,1,895,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,11,3,0,27267,0,1013094,0,187747,1,4020,0,0,1,39222,0,0,0,0,0,23818,0,89914,0,0,1,48937,0,2346876,0,1821157,1,1263,1,219,1,124200,0,77072,0,47788,0,-60810,0,1013094,1,7656,0,125038,0,27323,0,2458064,0,515555,1,-2,0,-2120540,0,306760,0,2457186,0,-4874052,1,10433,0,4096198,0,3708770,0,0,0,38403,0,349025,0,4258297,0,1160128,0,155833,0,272585,0,190510,0,0,0,650226,0,70361,0,57330,0,6187,0,148523,1,143,0,7815,0,0,1,3567,0,0,0,1535088,0,-162098,0,-144771,0,350799,0,495570,0,-162098,0,340928,0,503026,0,4107,1,699,0,1802,1,1054,1,304,1,248,1,13854,1,15180,1,1326,1,-634,0,0,1,634,0,0,0,0,0,0
2006,3,11,2,0,11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309881,0,1240762,0,0,1,35728,0,33391,0,1181699,0,275563,1,22009,0,43100,0,42895,1,957,0,41261,0,12219,1,11490,1,2994,0,27618,0,0,1,636,0,120,1,4581,0,537,0,695718,0,128182,0,209859,0,291992,0,82133,0,128182,0,246727,0,118545,0,75435,1,797,0,24098,1,532,0,0,1,50007,1,6242,1,7048,1,806,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,11,1,0,81635,0,59119290,0,5667996,0,4182408,0,19930,0,6249301,0,90168,0,496725,0,2709273,0,2360617,0,466998,0,5452205,0,52350782,0,34217334,0,1216116,0,147614,0,10177750,0,780175,0,275232,0,1578887,0,59119290,0,2331785,0,8292967,0,2174642,0,12385160,0,16454016,0,1486201,0,15994518,0,4882553,0,18186814,0,-6019963,0,1054886,0,71596996,0,66855440,0,42964,0,515056,0,4183536,0,70567715,0,33232995,0,1532590,0,5571833,0,1877643,0,30604,0,3239942,0,1333345,0,1616118,0,89364,0,3150605,0,23058,0,217499,0,146281,0,571691,0,8914,0,17925234,0,1029281,0,2675677,0,6063776,0,3388099,0,986317,0,4777559,0,3791243,0,1417419,0,77429,0,461910,0,120148,0,7768,0,750164,0,194281,0,208184,0,13903,0,77660,0,81126,1,3466,0,14559,0,14559,0,0
2006,3,21,12,0,51,0,22801251,0,2497513,0,3272991,0,15096,0,365776,0,168169,0,32591,0,881504,0,426362,0,58,0,6109741,0,4603589,0,2500291,0,8285020,0,3020374,0,262949,0,331979,0,167571,0,1266340,0,22801251,0,1936730,0,555230,0,912756,0,163745,0,3562991,0,4577357,0,11092441,0,68036,0,989484,0,10177765,0,142845,0,8865471,0,7553401,0,15554,0,151536,0,1144979,0,6378039,0,4123948,0,80769,0,369958,0,67857,0,9369,0,123605,0,220576,0,291583,0,24974,0,357551,0,47959,0,4418,0,24127,0,85578,0,0,0,545765,0,2487432,0,3506041,0,3550582,0,44541,0,2471878,0,2561686,0,89808,0,1011014,0,154278,0,230785,0,51504,0,11130,0,563317,0,7865,0,9679,0,1815,0,15284,0,15603,0,318,0,7281,0,7281,0,0
2006,3,21,11,0,72,0,4926148,0,611004,0,678491,0,961,0,99078,0,13030,0,61375,0,291533,0,52037,0,0,0,890743,0,2827657,0,1506514,0,929662,0,470101,0,173975,0,140851,0,26343,0,160629,0,4926148,0,467948,0,194705,0,207191,0,191466,0,874814,0,157069,0,2832955,0,29044,0,524090,0,2325226,0,45406,0,4536231,0,4019183,0,4199,0,210300,0,302548,0,3351863,0,1483654,0,66724,0,286475,0,86656,0,3708,0,70876,0,168046,0,75714,0,10662,0,246245,0,62857,0,2412,0,15685,0,52195,0,3356,0,716598,0,1184368,0,1524061,0,1571782,0,47721,0,1180168,0,1240587,0,60419,0,305660,0,13046,0,52590,0,26624,0,9797,0,203602,0,521,0,2601,0,2079,0,37712,0,41029,0,3317,0,279,0,279,0,0
2006,3,21,10,0,144,0,5044509,0,842855,0,779506,1,4621,0,159836,1,17980,1,9474,0,122316,1,38500,0,0,0,1180172,0,2154434,0,1195281,0,661480,0,313304,0,196569,0,182621,0,70636,0,282609,0,5044509,0,382390,0,299724,0,216766,0,367935,0,638571,0,225878,0,2913245,0,45372,0,653075,0,2267723,0,52925,0,4855102,0,4513624,0,7134,0,75707,0,258637,0,4077131,0,2299835,0,91784,0,307728,0,66028,0,3617,0,74807,0,183705,0,60703,0,12957,0,194823,0,67152,0,4169,0,12957,0,59260,1,79,0,637526,0,777972,0,923071,0,978364,1,55294,0,770838,0,839538,0,68700,0,137898,0,15990,0,52989,0,31219,0,1157,0,36543,0,11949,0,12308,1,358,0,2385,0,2386,5,,1,1402,1,1262,1,140
2006,3,21,9,0,382,0,5960509,0,927393,0,1120242,0,4251,0,350048,1,13125,1,153587,0,367636,0,98059,0,0,0,882455,0,3841884,0,2461940,0,619884,0,336112,0,172824,0,152258,0,49209,0,112627,0,5960509,0,542166,0,389579,0,382408,0,146722,0,715531,0,163337,0,3620766,0,86892,0,470767,0,3214470,0,151364,0,8198935,0,7833167,0,6876,0,112018,0,246874,0,6909953,0,4639608,0,115480,0,479124,0,79022,0,3410,0,139151,0,177651,0,87215,0,11740,0,312468,0,94177,0,6801,0,31339,0,64138,1,1601,0,667030,0,1288982,0,1467618,0,1500775,1,33157,0,1282107,0,1317962,1,35856,0,181135,0,8386,0,52937,0,60812,0,990,0,58011,0,2367,0,4315,1,1948,1,2009,1,2040,0,32,1,22,1,22,0,0
2006,3,21,8,0,607,0,4578803,0,821802,0,596847,1,1562,0,62905,1,6474,1,212545,0,489516,0,237956,0,0,0,1079880,0,1867337,0,1184216,0,422340,0,294716,0,36713,0,384869,0,195382,0,35495,0,4578803,0,389016,0,177983,0,141628,1,23390,0,472775,0,52153,0,3321857,0,20436,0,638586,0,3032789,1,369955,0,5288586,0,4973863,1,16118,0,91343,0,207262,0,4153187,0,2594444,0,71863,0,273798,0,59429,0,6667,0,118466,0,129040,0,33596,0,7879,0,168696,1,31710,0,12710,0,13386,0,14582,1,466,0,616456,0,1135399,0,1477984,0,1526455,1,48470,0,1119281,0,1213720,1,94438,0,346384,0,17389,0,36217,0,23377,0,720,0,268682,1,12339,1,12399,1,59,1,-21,1,96,1,116,1,30,1,30,0,0
2006,3,21,7,0,2339,0,5348798,0,1214536,0,752305,1,6547,0,142213,0,0,1,144921,0,104545,0,133750,1,95198,0,338206,0,4656936,0,3188857,0,1175459,0,689289,0,380135,0,136425,0,45406,0,4268,0,5348798,0,498412,0,165274,0,310395,0,569858,0,708889,1,-111,0,3096082,0,86220,0,510719,0,2554035,1,54893,0,9113122,0,8605000,1,5736,0,139055,0,363331,0,6957372,0,2964715,0,257143,0,957191,0,238787,0,18526,0,361656,0,330236,0,86313,1,915,0,310263,0,46811,0,17118,0,29835,0,112020,1,2221,0,1223623,0,2155750,0,2304380,0,2383749,1,79369,0,2150014,0,2246509,1,96495,0,150099,0,694,0,40770,0,79127,1,484,1,29025,1,1875,1,1911,1,36,1,2391,1,2391,0,0,1,2922,1,2922,0,0
2006,3,21,6,0,1661,0,1112691,0,334498,1,77599,0,0,1,9749,0,0,0,0,1,38019,1,10660,0,0,1,303478,0,604215,0,323959,1,130302,1,104997,1,580,1,9216,1,2160,1,25490,0,1112691,1,116144,1,45228,0,124909,1,199058,1,274038,1,983,0,352330,0,62434,0,209979,0,96824,1,16906,0,2784738,0,2655136,1,25,1,51549,0,78028,0,2012921,0,926828,0,93581,1,57857,0,26874,1,2352,0,128556,0,103829,0,25957,1,556,0,74207,1,4646,1,9728,1,24433,1,21744,1,1830,0,509942,0,771818,0,798249,0,799359,1,1109,0,771793,0,775469,1,3676,0,26457,1,261,0,5875,1,19023,1,474,1,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,21,5,0,2574,0,945368,0,102600,1,163195,0,0,1,13499,0,0,0,0,1,29104,1,53628,0,0,1,34722,0,943641,0,553843,1,330280,1,197191,1,35117,1,4324,1,2685,1,-11021,0,945368,1,9367,1,170710,1,37519,1,47796,1,299284,1,15290,0,365402,1,13031,1,2181833,0,-1774575,1,54887,0,1794625,0,1777288,0,0,1,4876,1,12461,0,1389067,1,249810,1,78636,1,222023,1,47079,0,0,1,45661,0,66007,1,37058,1,345,1,103521,0,0,1,6917,1,30351,1,3956,0,0,0,497702,0,405559,0,461781,0,582829,1,121047,0,405559,0,528488,1,122929,1,54475,1,489,1,4734,1,49233,0,0,1,19,1,1747,1,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,21,4,0,4343,0,620452,0,246054,1,69322,0,0,1,35,0,0,0,0,1,4840,1,12004,0,0,1,52258,0,652228,0,486102,1,145451,1,104803,1,3878,1,30626,1,14467,1,9130,0,620452,1,1717,1,13180,1,6528,1,210200,1,231731,1,164,0,156931,0,51692,1,82511,0,23484,1,756,0,1551344,0,1375324,0,0,1,32923,1,143097,0,1220466,1,368842,1,135291,1,114382,1,21452,1,47,1,45305,0,46723,1,18501,1,39,0,38520,0,0,1,876,1,22654,1,11267,0,0,0,396566,0,330878,0,477123,0,567370,1,90247,0,330878,0,435753,1,104875,1,142504,1,1632,1,4005,1,32018,0,0,1,104848,1,3145,1,3145,0,0,1,596,1,596,0,0,0,0,0,0,0,0
2006,3,21,3,0,6414,0,186949,0,51202,1,8302,0,0,0,0,0,0,0,0,1,155,1,399,0,0,1,29930,0,464608,0,420861,1,150980,1,125124,0,0,1,558,1,265,1,27066,0,186949,1,1409,1,36921,1,30197,1,129420,1,214849,1,40585,0,-266432,0,118405,1,248826,0,-633664,0,0,0,1521640,0,1506502,0,0,0,0,1,15138,0,1242575,1,175810,1,127293,1,56882,1,91344,0,0,0,143828,0,40205,0,11399,1,153,0,20602,1,10038,1,1652,1,16627,1,6521,1,92,0,540129,0,279065,0,329894,0,486525,1,156631,0,279065,0,439239,1,160174,0,50828,0,1,1,6513,1,5897,0,0,1,38416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,21,2,0,4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792068,0,572869,0,40,1,161220,0,57939,0,418326,1,75870,1,15090,1,42880,1,5722,1,541,0,25036,0,20048,1,1089,1,33,1,9053,0,0,1,2193,1,4,1,3270,0,0,0,217498,0,373742,0,480560,0,517808,1,37248,0,373702,0,430912,1,57210,0,107054,1,252,1,4146,1,7775,1,-30,1,94910,1,-196,0,1,1,196,0,0,0,0,0,0,1,1447,1,1447,0,0
2006,3,21,1,0,22874,0,51525479,0,7649458,0,7518801,0,33038,0,1203139,0,218777,0,614493,0,2329167,0,1063355,1,95256,0,10901585,0,22616531,0,13821864,0,12850857,0,5656010,0,1262740,0,1373727,0,574126,0,1912631,0,51525479,0,4345299,0,2048536,0,2370297,0,2049590,0,7993474,0,5232705,0,27485578,0,581563,0,6509872,0,21284078,0,889935,0,49301864,0,45385359,0,55682,0,1030529,0,2830294,0,38110898,0,19903364,0,1133653,0,3168299,0,790252,0,48236,0,1276947,0,1486068,0,729127,0,70252,0,1835950,0,365349,0,68994,0,221399,0,434530,0,9645,0,6568836,0,11190965,0,13750761,0,14465598,0,714836,0,11135283,0,12029863,0,894580,0,2513509,0,212417,0,491560,0,386611,0,24722,0,1398198,0,41614,0,48106,0,6492,0,60356,0,64139,0,3784,0,13381,0,13242,1,140
2006,3,22,12,0,8,0,3418132,0,746455,0,933727,0,3341,0,338337,0,0,0,0,0,442891,0,7571,0,0,0,522303,0,402421,0,166399,0,25124,0,12442,0,53148,0,77740,0,42014,0,92611,0,3418132,0,935914,0,169691,0,424766,0,2430,0,301509,0,44102,0,1539720,0,2420,0,553617,0,984108,0,425,0,5046125,0,4928731,0,5788,0,17974,0,93632,0,4822075,0,4470552,0,16394,0,97949,0,7637,0,1259,0,8590,0,16564,0,17231,0,1783,0,27060,0,0,0,10606,0,676,0,7157,0,89,0,138528,0,224050,0,435188,0,435188,0,0,0,218262,0,218262,0,0,0,215794,0,263,0,36023,0,88,0,-85,0,179506,0,-15,0,0,0,15,0,1147,0,1147,0,0,0,0,0,0,0,0
2006,3,22,11,0,7,0,526587,0,37682,0,98524,0,26,0,10287,0,295,0,0,0,15291,0,0,0,0,0,101625,0,321775,0,147349,0,242,0,0,0,2029,0,105302,0,41998,0,22908,0,526587,0,38914,0,22812,0,9835,0,0,0,153470,0,99891,0,201665,0,3038,0,28480,0,170146,0,0,0,207057,0,188579,0,4,0,1311,0,17164,0,164750,0,104726,0,2659,0,6003,0,141,0,628,0,631,0,3284,0,9875,0,9125,0,7062,0,16,0,95,0,223,0,1201,0,0,0,19080,0,42307,0,70035,0,71282,0,1247,0,42303,0,44272,0,1969,0,27454,0,346,0,16102,0,70,0,-2,0,10938,0,280,0,280,0,0,0,-2,0,0,0,2,0,105,0,105,0,0
2006,3,22,10,1,7,1,176195,1,5831,1,90456,1,1230,1,6231,0,0,0,0,1,209,0,0,0,0,1,10192,1,93349,1,35171,0,0,0,0,1,543,0,0,0,0,1,5783,1,176195,1,56545,0,0,1,11064,0,0,1,22567,1,2196,1,83823,1,2165,1,32717,1,48941,0,0,1,626403,1,626183,0,0,1,41,1,179,1,595614,1,560301,1,3707,1,15483,1,2023,1,249,1,384,1,2306,1,1474,1,74,1,3707,0,0,1,4,0,0,1,287,0,0,1,5615,1,30789,1,32927,1,32927,0,0,1,30789,1,30789,0,0,1,2138,1,1,1,2028,0,0,1,12,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,22,9,0,44,0,723516,1,81350,1,172981,1,539,1,28214,0,0,0,0,1,12154,1,1698,0,0,1,75551,0,447107,1,146705,0,0,0,0,1,10570,1,48307,1,9007,1,1834,0,723516,1,111914,1,74407,0,46426,0,0,1,292662,1,59487,0,138620,0,3180,1,18234,0,120455,1,3249,0,2369388,0,2377947,0,646,1,360,1,-9565,0,2351949,1,2169293,1,8089,1,48453,1,2236,1,3213,1,6149,0,13864,0,20465,1,3313,1,15426,0,0,1,657,1,3747,1,8910,0,0,0,48134,0,17438,0,50751,1,63847,1,13096,0,16793,1,30840,1,14047,0,30960,1,646,0,7746,0,0,0,0,1,22567,1,1282,1,1282,0,0,1,1718,1,1718,0,0,0,0,0,0,0,0
2006,3,22,8,1,4,1,20933,1,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2374,1,2813,1,832,0,0,0,0,0,0,1,14824,1,1894,1,78,1,20933,0,0,0,0,0,0,0,0,1,13140,0,0,1,7793,0,0,0,0,1,7793,0,0,1,62544,1,62544,0,0,0,0,0,0,1,38811,0,0,1,330,1,16074,1,2,0,0,1,650,1,96,1,3289,1,2029,1,107,0,0,1,138,0,0,0,0,0,0,1,16097,1,23733,1,24231,1,24231,0,0,1,23733,1,23733,0,0,1,498,0,0,1,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,22,7,1,327,1,869703,1,202148,1,156635,0,0,1,9674,0,0,0,0,1,17434,1,40099,0,0,1,23508,1,645332,1,245815,0,0,0,0,1,20591,1,7051,1,7051,1,97,1,869703,1,121810,1,29834,1,22856,1,5018,1,229395,1,410945,1,49844,1,5428,1,12067,1,32349,0,0,1,1183716,1,1148056,0,0,1,21087,1,14574,1,1071388,1,809653,1,43441,1,35110,0,0,1,19,1,9059,1,18116,1,20929,0,0,1,38812,0,0,1,1829,1,11972,1,11793,1,25,1,70631,1,112328,1,139378,1,157451,1,18073,1,112328,1,130406,1,18078,1,27050,0,0,1,27050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,22,6,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2006,3,22,5,1,201,1,69423,1,10850,1,10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205248,1,156731,0,0,0,0,0,0,0,0,0,0,0,0,1,69423,0,0,0,0,0,0,0,0,0,0,5,,1,69422,1,20,1,15328,1,54074,0,0,1,101400,1,101400,0,0,0,0,0,0,1,46345,1,5028,0,0,0,0,1,2,0,0,0,0,1,1125,0,0,0,0,1,4168,0,0,0,0,0,0,0,0,0,0,1,36022,1,55056,1,55056,1,55056,0,0,1,55056,1,55056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,22,4,1,820,1,124487,1,31693,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,30552,1,11736,0,0,0,0,1,28694,1,299,1,269,1,45248,1,124487,0,0,0,0,1,2028,0,0,1,16454,0,0,1,106005,1,105744,0,0,1,261,0,0,1,197981,1,196976,0,0,1,998,1,6,1,164609,1,13346,1,12456,0,0,1,689,0,0,1,717,1,1841,1,661,1,60,1,3490,0,0,1,87,1,3992,0,0,0,0,1,127270,1,33371,1,34656,1,34656,0,0,1,33371,1,33371,0,0,1,23,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1261,1,1261,0,0,0,0,0,0,0,0
2006,3,22,3,1,881,1,36386,1,2071,1,29714,0,0,1,123,0,0,0,0,1,2519,0,0,0,0,0,0,1,30609,1,28648,0,0,0,0,0,0,1,372,1,372,0,0,1,36386,1,8715,0,0,1,2368,1,457,0,0,0,0,1,24846,1,2276,1,60947,1,-38377,0,0,1,98410,1,94209,0,0,0,0,1,4201,1,90339,1,1486,1,23894,1,16052,0,0,0,0,1,22559,1,3645,0,0,1,372,1,358,0,0,1,1629,0,0,1,122,0,0,1,20221,1,8072,1,8072,1,8072,0,0,1,8072,1,8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,22,1,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2006,3,23,12,0,295,0,77434800,0,9753561,0,17450502,0,72967,0,14320818,0,64314,0,283280,0,6949946,0,267193,0,473675,0,10222819,0,14958373,0,6601741,0,188253,0,53841,0,3329931,0,657902,0,161726,0,5404507,0,77434800,0,16252370,0,5874601,0,10909217,0,681189,0,15330410,0,3513655,0,24873358,0,334453,0,3389173,0,21761717,0,611984,0,108201956,0,106182569,0,54667,0,117451,0,1847269,0,102027301,0,89504370,0,1210916,0,3832316,0,188726,0,44157,0,818736,0,856813,0,873846,0,53399,0,982296,0,20379,0,263570,0,297991,0,474345,0,5495,0,2599946,0,6174654,0,7261756,0,7581936,0,320180,0,6119988,0,6613575,0,493587,0,1054092,0,82953,0,546414,0,6000,0,26357,0,392368,0,63098,0,135477,0,72379,0,24578,0,26486,0,1908,0,9539,0,6827,0,90
2006,3,23,11,0,500,0,34646089,0,4025471,0,9612518,0,51810,0,7433577,0,39011,0,124726,0,4812530,0,235803,0,178906,0,3007822,0,6665403,0,3684792,0,20173,0,2046,0,1305737,0,145590,0,35171,0,812641,0,34646089,0,6851683,0,4720753,0,4946603,0,734754,0,6422825,0,1193519,0,9775952,0,357528,0,1274462,0,8371223,0,227261,0,56408049,0,55640865,0,19477,0,56292,0,691415,0,53529841,0,47347106,0,572988,0,1772461,0,94554,0,24684,0,525774,0,529862,0,348168,0,16468,0,526229,0,5756,0,135996,0,127632,0,382085,0,1101,0,1118977,0,2878207,0,3456128,0,3694770,0,238642,0,2858730,0,3183755,0,325025,0,585266,0,18499,0,231252,0,1453,0,3134,0,330928,0,13627,0,24706,0,11079,0,-1495,0,1726,0,3220,0,5367,0,5305,0,0
2006,3,23,10,0,1237,0,42472144,0,4716997,0,12691771,0,48507,0,7521723,1,62615,0,163196,0,5279995,0,303261,0,116583,0,2722031,0,9824749,0,5055764,1,46709,1,14496,0,2724499,0,230386,0,47608,0,1234003,0,42472144,0,8566523,0,5395885,0,6992275,0,1315460,0,7831500,0,1588117,0,10782384,0,251864,0,1418984,0,9498517,0,386980,0,76739801,0,76027131,0,18070,0,67935,0,626666,0,73280954,0,64490817,0,1041254,0,2302669,0,140770,0,61048,0,767360,0,728368,0,445428,0,18676,0,721971,1,7371,0,165672,0,206044,0,646027,0,1016,0,1536463,0,3458846,0,3851051,0,4190879,0,339828,0,3440777,0,3813428,0,372652,0,387708,0,21860,0,236472,1,1670,0,-9474,0,137180,0,25137,0,62790,0,37654,0,-2571,0,4112,1,6682,0,2868,0,2453,0,0
2006,3,23,9,0,4657,0,70362742,0,8551631,0,21352346,0,105929,0,13103456,1,148039,0,104810,0,10603544,0,507981,0,220489,0,4045856,0,16846272,0,9828932,1,59457,1,6321,0,3531330,0,169649,0,63505,0,1122570,0,70362742,0,13972140,0,10381955,0,10831788,0,2703619,0,12392665,0,1671685,0,18408891,0,737461,0,2211801,0,15796169,0,336540,0,129233201,0,128200785,0,17992,0,132122,0,882302,0,122433659,0,104988981,0,2145434,0,4148092,0,293527,0,134752,0,1717860,0,1567113,0,778103,0,23197,0,1167443,1,4659,0,245715,0,464630,0,1466688,0,1914,0,3285550,0,6799543,0,7638019,0,8257349,0,619330,0,6781551,0,7502903,0,721353,0,844342,0,33010,0,385490,1,478,0,12466,0,412899,0,8103,0,42040,0,33936,0,4023,0,4333,1,310,0,7449,0,7001,0,0
