YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2010,3,1,2,0,722291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88396673,0,85709453,0,9625,0,1388153,0,1289443,0,85769060,0,36602863,0,6052258,0,9990338,0,799674,0,618848,0,4252808,0,2300837,0,832822,0,298296,0,1504541,1,408,0,934615,0,315485,0,657171,0,462223,0,20145871,0,2627614,0,11044649,0,20047565,0,9002915,0,2617989,0,11208578,0,8590589,0,8676706,0,150049,0,246536,0,45624,0,-42690,0,8277187,0,-249300,0,156430,0,405731,0,-745,0,9392,0,10137,1,13069,1,13069,0,0
2010,3,1,1,0,4127554,0,3324883416,0,421344295,0,774957316,0,14072760,0,383829461,0,57703348,0,30028255,0,191679559,0,63966409,0,64721505,0,418335505,0,1557438405,0,955249741,0,18222442,0,6805905,0,128938340,0,145321103,0,51727887,0,96253766,0,3324883416,0,422197812,0,267664793,0,600719928,0,261704227,0,620712240,0,168140334,0,983744081,0,89882743,0,371522903,0,584557316,0,62218881,0,5684431238,0,5567202247,0,1811919,0,12826927,0,102590145,0,5413607772,0,3405244877,0,221710205,0,610707675,0,36197752,0,15727284,0,156757769,0,116004085,0,47561234,0,10146606,0,89426819,0,555120,0,49149598,0,22769510,0,55255757,0,2077855,0,574315625,0,270823466,0,334093927,0,419427046,0,85333119,0,269011547,0,358419987,0,89408440,0,57108315,0,9678141,0,10238727,0,2177780,0,1155842,0,33857825,0,7218133,0,11556608,0,4338475,0,755933,0,1307812,0,551880,0,260388,0,212427,0,38567
2010,3,11,12,0,46,0,13173251,0,659701,0,1928278,0,10808,0,2579036,0,231256,0,182124,0,1221703,0,19583,0,14191,0,1770042,0,6264343,0,3558089,0,464515,0,14,0,997914,0,106821,0,35266,0,337921,0,13173251,0,786552,0,1565860,0,692594,0,395663,0,2975186,0,284796,0,6472599,0,191637,0,1044454,0,5419966,0,183458,0,14596070,0,14434482,0,14870,0,21297,0,125422,0,14285385,0,9665740,0,52527,0,902632,0,121288,0,8497,0,129401,0,169745,0,152716,0,29198,0,442880,0,29364,0,58645,0,40854,0,219208,0,486,0,2262202,0,310686,0,503193,0,696255,0,193063,0,295815,0,520942,0,225127,0,197498,0,101793,0,55311,0,228,0,5030,0,35137,0,10696,0,12604,0,1907,0,-817,0,184,0,1002,0,3686,0,3686,0,0
2010,3,11,11,0,88,0,6021294,0,273738,0,923338,0,3977,0,914469,0,427,0,0,0,273600,0,172713,0,46880,0,989580,0,3413531,0,2017218,0,73461,0,9625,0,724549,0,131435,0,14486,0,128880,0,6021294,0,287515,0,852939,0,338328,0,150341,0,1235658,0,106322,0,3050191,0,144139,0,1039971,0,1932087,0,66005,0,6783939,0,6526894,0,73,0,31103,0,225869,0,6560678,0,4273177,0,66899,0,409356,0,66586,0,5126,0,105932,0,81606,0,95224,0,38587,0,210690,0,0,0,13601,0,11275,0,44876,0,442,0,1137300,0,223261,0,318567,0,428261,0,109695,0,223188,0,363577,0,140388,0,76301,0,21162,0,25028,0,83,0,-367,0,30394,0,17830,0,18880,0,1050,0,1248,0,1248,4,,0,1077,0,1077,0,0
2010,3,11,10,0,149,0,5139131,0,402251,0,829340,1,4096,0,523629,0,0,1,89566,0,176237,0,85608,1,81496,0,655395,0,2337213,0,1354703,1,240834,1,25593,0,786202,0,15337,0,6260,0,306674,0,5139131,0,302279,0,509279,0,176648,0,508009,0,1023134,0,72721,0,2547061,0,114384,0,539930,0,2005202,0,112454,0,3824202,0,3532603,1,6085,0,8878,0,276636,0,3679594,0,2295858,0,33997,0,224592,0,37884,1,732,0,73059,0,47358,0,58747,0,3284,0,124121,1,6198,0,4899,0,5056,0,20319,1,1122,0,742368,0,144608,0,233727,0,346242,0,112514,0,138523,0,270927,0,132404,0,48866,0,4993,0,14742,1,4515,1,853,0,23763,0,42757,0,43731,1,974,1,3580,1,3580,0,0,1,2202,1,2202,0,0
2010,3,11,9,0,518,0,7990431,0,563870,0,1034379,0,8716,0,1405680,1,38701,1,33080,0,463828,0,127104,1,48925,0,946737,0,4540968,0,2905518,1,76181,1,7475,0,1380740,0,41015,0,10244,0,221174,0,7990431,0,560644,0,1082822,0,535529,0,1060003,0,1576737,0,220276,0,2954420,0,276909,0,2215121,0,577473,0,115084,0,8183600,0,7592103,1,1507,0,17002,0,572989,0,8007666,0,5068593,0,126405,0,461547,0,132764,0,5914,0,237705,0,107364,0,134004,0,4558,0,304347,1,961,0,10801,0,21474,0,62043,1,1770,0,1327418,0,175934,0,352389,0,597040,0,244651,0,174427,0,480004,0,305577,0,148189,0,34245,0,75065,1,24343,0,4004,0,10533,0,26215,0,28985,1,2769,0,3558,1,3558,4,,1,358,1,358,0,0
2010,3,11,8,0,1067,0,7211657,0,633437,0,723873,1,1466,0,483717,0,0,0,0,0,341122,0,172681,0,0,0,884572,0,5064298,0,2918183,1,21339,1,1058,0,1592345,0,120708,0,34409,0,128682,0,7211657,0,270128,0,878741,0,473623,0,877509,0,2317468,1,19460,0,2374728,0,522250,0,4349953,0,-2202290,1,295186,0,5879902,0,5104619,1,12,0,24070,0,751201,0,5710700,0,2294816,0,79395,0,638050,0,98670,1,853,0,260605,0,110521,0,126279,0,8686,0,323067,1,98,0,8180,0,2067,0,37546,1,767,0,1721099,0,169203,0,345635,0,604913,0,259278,0,169190,0,498241,0,329051,0,169036,0,46787,0,20040,1,25174,1,6943,0,70093,0,7312,1,8346,1,1034,1,97,1,97,0,0,1,1266,1,1266,0,0
2010,3,11,7,0,9654,0,20101438,0,1803262,0,1356201,1,3639,0,1790204,0,0,1,3078,0,608217,0,780739,1,61816,0,1778196,0,19884463,0,14176186,1,173479,1,82899,0,4974267,0,187985,0,80764,0,1043018,0,20101438,0,662364,0,2257544,0,754313,0,6002948,0,6367395,0,846147,0,3210727,0,1690315,0,5459978,0,-3597084,0,342481,0,22389564,0,18508795,0,1682,0,215488,0,3663600,0,22084456,0,8140595,0,272728,0,2113942,0,615536,1,12242,0,1309051,0,489295,0,501136,0,12501,0,1072651,1,418,0,29413,0,8180,0,105372,0,0,0,7401394,0,305108,0,952016,0,1920881,0,968865,0,303427,0,1462291,0,1158864,0,570106,0,6791,0,41573,1,447034,0,6820,0,67887,0,72490,0,94479,1,21989,1,5994,1,5994,0,0,1,5044,1,5044,0,0
2010,3,11,6,0,9119,0,6407926,0,911165,0,333928,0,0,0,443770,0,0,1,867,0,320960,0,664403,1,81579,0,259536,0,8988044,0,7019583,0,0,0,0,0,1277179,0,103797,0,29469,0,71750,0,6407926,0,294428,0,1164249,0,134339,0,1462082,0,1882850,1,49264,0,1420713,0,636127,0,2799215,0,-2004819,1,9811,0,11120586,0,10076314,0,0,0,71059,0,973213,0,10873479,0,5122184,0,206108,0,684964,0,340496,1,57085,0,773407,0,208538,0,159204,1,10561,0,594912,0,0,0,15437,1,6176,0,65829,0,0,0,2628579,0,247106,0,276492,0,659377,0,382885,0,247106,0,635656,0,388550,0,17476,1,871,0,11020,1,5056,1,324,1,205,1,521,1,667,1,146,1,11388,1,11388,0,0,0,0,0,0,0,0
2010,3,11,5,0,11926,0,4453684,0,766670,1,65288,0,0,1,341301,0,0,0,0,0,151794,1,333021,1,384,0,312010,0,8446975,0,6732036,0,0,0,0,0,478555,0,123999,0,30030,0,195755,0,4453684,1,81033,0,427067,0,112530,0,1213214,0,1427715,1,53073,0,1139053,0,586051,0,1764645,0,-1111046,1,100597,0,6328158,0,5597823,1,4031,1,28515,0,697789,0,6087344,0,749660,0,210937,0,654303,0,307029,1,3374,0,507228,0,159940,0,113154,1,3714,0,554428,1,327,0,12677,1,5343,0,45147,0,0,0,2760085,0,240814,0,344606,0,770761,0,426156,0,236783,0,699443,0,462660,0,76815,1,3454,0,7270,1,3828,1,316,1,61947,1,8192,1,8312,1,120,1,22817,1,22817,0,0,0,0,0,0,0,0
2010,3,11,4,0,12664,0,2146843,0,408053,1,59323,0,0,1,130202,0,0,0,0,1,17696,1,142530,1,281,1,126598,0,4805028,0,3853910,0,0,0,0,1,208532,1,149185,1,26982,1,-19694,0,2146843,1,54125,1,388947,0,50371,0,1185042,0,509236,1,267574,0,-308451,0,400983,0,1741346,0,-2370660,1,80121,0,5119250,0,4777370,0,0,1,26703,0,315177,0,4701089,0,1641805,0,215320,0,368832,0,252774,1,1305,0,401035,0,92674,0,91425,1,7216,0,273635,0,0,1,21088,1,308,1,24408,0,0,0,1309264,0,418162,0,469074,0,686757,0,217683,0,418162,0,634619,0,216457,0,5372,1,3044,0,2328,0,0,0,0,0,0,1,45540,1,54792,1,9251,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,11,3,0,28332,0,1084610,0,287499,1,28290,0,0,1,46012,0,0,0,0,1,37445,1,27717,0,0,1,99047,0,2964346,0,2562480,1,4415,1,4415,1,50921,0,69879,0,32408,0,68341,0,1084610,1,69900,0,162780,0,39609,0,3120269,0,788119,1,111972,0,-3208040,0,260244,0,722821,0,-4182170,1,8934,0,4554390,0,3740624,1,32,1,30492,0,783241,0,4315550,0,792022,0,187536,0,299849,0,125393,0,0,0,362122,0,106508,0,80500,1,14099,0,128754,0,0,0,9386,1,5449,1,26922,0,0,0,2177011,0,238840,0,256420,0,599058,0,342637,0,238807,0,581286,0,342479,0,20628,1,1372,0,2369,0,0,1,-3,1,16890,1,-3015,1,1,1,3016,0,0,0,0,0,0,0,0,0,0,0,0
2010,3,11,2,0,10527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946974,0,781485,0,2,1,36862,0,128625,0,872771,0,275125,1,22221,0,51604,0,51432,0,0,0,59916,0,22172,0,25336,0,118,0,14829,0,0,1,367,0,54,1,792,0,0,0,348803,0,74203,0,89284,0,161075,0,71790,0,74202,0,150535,0,76334,1,14798,1,3,1,6955,1,813,0,0,1,7027,1,-7,0,0,1,7,1,292,1,292,0,0,0,0,0,0,0,0
