YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2008,3,11,2,0,14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879730,0,1648972,1,376,1,129975,0,100407,0,1637212,0,58394,1,43193,0,128146,0,27954,1,10026,0,117512,0,34266,0,30833,1,1,0,61262,0,0,0,1854,1,15,1,10841,0,0,0,1112916,0,242518,0,227188,0,422716,0,195529,0,242142,0,427114,0,184972,1,-11273,1,369,1,5362,0,0,1,-3729,1,-13275,1,-3681,1,334,1,4016,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,11,1,0,82347,0,69660569,0,5754356,0,5370986,0,35113,0,7751085,1,171873,1,580212,0,3559499,0,2943712,0,536735,0,6663828,0,60519913,0,40625507,0,1282864,0,122332,0,11684819,0,1485036,0,502095,0,2640698,0,69660569,0,2965817,0,8767568,0,2981198,0,15826663,0,19003544,0,2692559,0,17423219,0,4975548,0,19644462,0,-6000069,0,1196722,0,86194581,0,80300310,0,46225,0,564434,0,5283612,0,85409769,0,39775731,0,1431069,0,6459560,0,1963034,0,125425,0,3510890,0,1357278,0,1652592,0,145445,0,4336051,1,15558,0,208038,0,132114,0,672048,0,44727,0,23580208,0,784812,0,2747711,0,7190933,0,4443223,0,738587,0,5683314,0,4944726,0,1636061,0,279219,0,384899,0,486469,0,-52306,0,537780,0,279175,0,306742,0,27567,0,93887,0,95783,1,1897,0,26666,0,26344,0,0
2008,3,21,12,0,66,0,21918181,0,2552414,0,2924628,0,10523,0,514714,0,37232,0,146068,0,820038,0,291075,0,0,0,6486649,0,7187991,0,3901240,0,5753631,0,2466865,0,377578,0,1147944,0,592541,0,649388,0,21918181,0,1687264,0,558202,0,911422,0,144118,0,4563194,0,1767873,0,12286106,0,80121,0,1289714,0,11108505,0,192234,0,12081580,0,10643025,0,20994,0,437191,0,980370,0,9229545,0,5681925,0,179001,0,472430,0,69747,0,9486,0,183288,0,278063,0,288844,0,74846,0,741095,0,72036,0,6105,0,25044,0,106108,0,0,0,1041527,0,2852034,0,3872947,0,3894287,0,21340,0,2831040,0,2897522,0,66483,0,958926,0,366121,0,181468,0,131164,0,-295518,0,575690,0,6022,0,8184,0,2163,0,76960,0,77499,0,539,0,1077,0,1037,0,40
2008,3,21,11,0,87,0,6017179,0,869099,0,782772,0,7234,0,170507,0,15584,0,8753,0,313200,0,127157,0,36302,0,1011176,0,2832474,0,1498845,0,1027728,0,397183,0,248062,0,277633,0,108327,0,308319,0,6017179,0,515467,0,232107,0,200293,0,240547,0,1057952,0,375987,0,3394827,0,35733,0,591305,0,2896971,0,129182,0,4274643,0,3962006,0,4877,0,50809,0,256952,0,3470688,0,1646563,0,51261,0,339947,0,41444,0,9714,0,96580,0,158018,0,75714,0,12091,0,420154,0,56693,0,3448,0,15499,0,51556,0,1086,0,490921,0,803955,0,999751,0,1075647,0,75896,0,799078,0,884873,0,85795,0,195763,0,13741,0,49876,0,43332,0,-8397,0,97210,0,4751,0,8257,0,3507,0,158,0,1321,0,1162,0,10258,0,10258,0,0
2008,3,21,10,0,150,0,5269994,0,673183,0,695054,0,4366,0,236426,1,54922,1,1021,0,214105,0,84507,0,0,0,1035422,0,3126479,0,1871255,0,923301,0,503027,0,168279,0,484626,0,203275,0,154591,0,5269994,0,428128,0,481318,0,253426,1,192376,0,767796,0,105167,0,3041782,0,57970,0,428152,0,2636655,0,80995,0,6230276,0,5928631,0,4305,0,78712,0,218628,0,5353298,0,2799138,0,63978,0,385968,0,141096,0,13012,0,127954,0,191731,0,72602,0,29607,0,368471,0,82413,0,9050,0,16970,0,69787,1,1074,0,980449,0,876979,0,987242,0,1074113,0,86871,0,872673,0,987034,0,114361,0,78444,0,9330,0,38748,0,37314,0,-18805,0,11858,0,3367,0,5103,1,1736,1,32758,1,32758,0,1,1,1652,1,1652,0,0
2008,3,21,9,0,434,0,6724828,0,1374442,0,888514,0,12839,0,346520,1,66819,1,149324,0,429187,0,226176,1,23146,0,1016311,0,3859787,0,2563867,0,862605,0,533723,0,311126,0,288189,0,149814,0,142924,0,6724828,0,581848,0,338892,0,512277,0,136942,0,743509,0,290893,0,4120466,0,105400,0,708330,0,3426762,0,120025,0,5950135,0,5355576,0,8637,0,146704,0,439218,0,4762637,0,2308461,0,138159,0,482456,0,98894,0,8313,0,149183,0,146327,0,66840,0,25840,0,466384,0,59740,0,6785,0,33754,0,73013,1,4257,0,694231,0,1187498,0,1390739,0,1566262,0,175522,0,1178861,0,1322683,0,143822,0,218722,0,15430,0,36875,0,68310,0,-34118,0,132225,0,3251,0,8916,0,5666,0,-10094,1,357,1,10451,1,16956,1,16956,0,0
2008,3,21,8,0,655,0,4655424,0,1001106,0,530502,1,3580,0,126677,0,0,0,0,0,446015,0,37651,1,71099,0,738704,0,2780818,0,1932422,0,434930,0,211059,0,125144,0,436098,0,286661,0,360401,0,4655424,0,483446,0,323519,0,232275,1,16041,0,765482,1,6382,0,2828280,0,25942,0,558821,0,2637428,1,393911,0,5179919,0,4776319,1,345,0,114861,0,288393,0,4088475,0,2161174,0,91960,0,249905,0,65728,0,6956,0,114513,0,167700,0,56234,0,3305,0,322682,1,37260,0,11162,0,18101,0,29436,0,0,0,752359,0,1091444,0,1486004,0,1526375,1,40371,0,1091098,0,1137318,1,46220,0,389687,0,10813,0,24311,0,50126,0,-12331,0,316767,0,4794,0,5099,1,305,1,425,1,437,1,12,1,3279,1,3279,0,0
2008,3,21,7,0,2255,0,5239559,0,1324335,0,771675,0,0,0,151817,0,0,1,16042,0,471362,0,168172,0,0,0,408851,0,4530030,0,3338447,0,637696,0,409714,0,415680,0,83175,0,38298,0,47182,0,5239559,0,787684,0,343469,0,384042,0,117891,0,787532,1,14169,0,2804771,0,85215,0,692923,0,2120077,1,93443,0,9193044,0,8844418,1,1869,0,177895,0,168863,0,7446469,0,3576732,0,289773,0,632418,0,106390,1,4225,0,488008,0,240683,0,85064,0,17938,0,399723,1,26113,0,16083,0,19724,0,124557,1,4447,0,1414590,0,1746575,0,1904470,0,2035562,1,131092,0,1744707,0,1891422,0,146715,0,157670,0,2005,0,34039,0,109205,1,-135,0,12556,1,-1884,1,90,1,1973,1,3977,1,3977,0,0,1,1462,1,1462,0,0
2008,3,21,6,0,1984,0,1276685,0,484983,0,206033,0,0,1,63469,0,0,0,0,0,20215,1,38501,1,18477,1,41084,0,1195584,0,958264,1,114727,1,90418,1,10940,1,116458,1,27827,1,42722,0,1276685,1,92273,1,54231,0,134729,1,174957,1,100709,1,27015,0,692772,0,14520,1,5587,0,674203,1,1538,0,2841826,0,2786904,0,0,1,46628,0,8295,0,1812050,0,540864,0,169012,0,339617,1,45420,0,0,0,42541,0,98327,0,39371,1,634,0,124788,1,2035,0,6317,1,33029,1,3613,0,0,0,366483,0,1029776,0,1145291,0,1182598,1,37306,0,1029776,0,1067082,1,37306,0,115515,1,3146,0,24751,1,6747,1,2031,1,78841,0,0,0,0,0,0,0,0,0,0,0,0,1,5229,1,5229,0,0
2008,3,21,5,0,4148,0,1484214,0,503724,1,104831,0,0,1,25676,0,0,0,0,1,210196,1,17312,0,0,1,101311,0,1371853,0,982586,1,481762,1,346542,0,0,1,1691,1,1691,1,-3322,0,1484214,1,44870,1,50608,0,87338,1,258875,1,335314,1,41437,0,665771,0,27941,1,298945,0,560153,1,221269,0,5688747,0,5561702,1,6,1,548,1,126491,0,4961822,1,3194559,0,240690,0,355366,0,101212,0,0,0,94307,0,109882,0,41328,1,18,0,124981,0,0,1,8842,1,36588,1,12113,1,2607,0,639330,0,726925,0,812615,0,901423,1,88808,0,726919,0,805047,1,78128,0,84060,1,221,0,10303,1,88069,1,-9314,1,-5220,1,1623,1,1623,0,0,1,13,1,13,0,0,0,0,0,0,0,0
2008,3,21,4,1,1562,1,215809,1,96650,1,475,0,0,0,0,0,0,0,0,1,855,1,24371,0,0,1,109,1,161299,1,139512,1,157084,1,84389,0,0,0,0,0,0,1,-1131,1,215809,0,0,1,79315,1,2295,1,1869,1,18894,1,33648,1,79789,1,16452,1,159699,1,-96362,0,0,1,904528,1,870918,0,0,1,30361,1,3249,1,685438,1,207102,1,26174,1,112005,1,1054,0,0,1,21634,1,28716,1,5472,0,0,1,9582,0,0,1,717,0,0,0,0,0,0,1,272982,1,219090,1,287975,1,287975,0,0,1,219090,1,226136,1,7047,1,68885,1,15,1,601,1,643,0,0,1,67625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,21,3,0,9582,0,326669,0,122917,1,20996,0,0,0,0,0,0,0,0,1,37803,1,43417,0,0,1,17299,0,531458,0,481951,1,15031,1,7778,0,0,1,20081,1,19913,1,27307,0,326669,1,647,1,21600,1,41970,1,210478,1,42637,0,0,0,9336,0,106727,1,183795,0,-281185,0,0,0,1843514,0,1792839,0,0,1,2661,1,48015,0,1401657,0,785647,1,201340,1,60317,1,10171,0,0,1,14201,0,42712,1,9973,1,2104,0,46303,0,0,1,6087,1,24092,0,0,1,183,0,198528,0,441858,0,702387,0,712438,1,10051,0,441858,0,457649,1,15792,0,259860,1,669,1,4183,1,15943,0,0,1,239065,1,1,1,1,0,0,1,668,1,668,0,0,0,0,0,0,0,0
2008,3,21,2,0,4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922000,0,710529,0,0,1,149132,1,62339,0,618388,1,207412,1,59422,1,35844,1,10179,0,6,1,36208,0,22657,1,5242,1,209,0,38866,1,10995,1,1634,1,10679,1,30399,0,0,0,148637,0,303612,0,349832,0,392427,1,42596,0,303612,0,346395,1,42783,0,46370,1,42608,1,1241,1,2503,0,-220,0,238,4,,4,,0,0,1,-151,0,0,1,151,0,0,0,0,0,0
2008,3,21,1,0,25021,0,53128541,0,9002853,0,6925481,0,38541,0,1635806,0,174556,0,321208,0,2962977,0,1058340,1,149025,0,10856916,0,27577773,0,17668389,0,10408496,0,5050697,0,1656809,0,2855895,0,1428347,0,1728381,0,53128541,0,4621628,0,2483263,0,2760068,0,1494094,0,9183019,0,2662570,0,29923900,0,556020,0,4917270,0,25683207,0,1232596,0,55110212,0,51232866,0,41033,0,1235501,0,2600812,0,43830467,0,23109578,0,1510769,0,3466274,0,691335,0,51713,0,1368419,0,1484816,0,746682,0,166592,0,3063029,0,347284,0,76228,0,233479,0,500581,0,13654,0,7000035,0,11279745,0,13939252,0,14649107,0,709855,0,11238712,0,12023162,0,784451,0,2573901,0,464098,0,406398,0,553357,0,-376808,0,1526857,0,21925,0,37275,0,15349,0,104714,0,117029,0,12315,0,39913,0,39873,0,40
2008,3,22,12,0,7,0,3417230,0,592216,0,652898,0,6700,0,452902,0,0,0,0,0,118230,0,6340,0,0,0,521643,0,537561,0,212592,0,36257,0,13405,0,68548,0,135387,0,63442,0,591386,0,3417230,0,381664,0,306172,0,288764,0,0,0,854645,0,55871,0,1530114,0,3099,0,555999,0,971947,0,932,0,6318632,0,6233361,0,5116,0,1259,0,78896,0,6200652,0,5628739,0,25000,0,160860,0,11453,0,13693,0,18461,0,17510,0,19395,0,4229,0,55505,0,113,0,9481,0,1204,0,2801,0,30,0,232177,0,117979,0,214895,0,250772,0,35877,0,112863,0,166747,0,53884,0,101471,0,3612,0,41582,0,39,0,-10082,0,66319,0,-246,0,0,0,246,0,807,0,807,0,0,0,0,0,0,0,0
2008,3,22,11,0,8,0,516060,0,38138,0,104670,0,4337,0,7856,0,0,0,0,0,34870,0,402,0,0,0,61242,0,359225,0,171606,0,3432,0,0,0,2024,0,116496,0,60409,0,24058,0,516060,0,87282,0,78885,0,30919,0,0,0,117189,0,75913,0,125873,0,3246,0,32624,0,90003,0,0,0,774302,0,748938,0,46,0,20,0,25299,0,707568,0,611134,0,4496,0,16719,0,208,0,2033,0,1522,0,3971,0,15779,0,2595,0,10180,0,52,0,180,0,644,0,2647,0,28,0,35380,0,66734,0,68444,0,69406,0,962,0,66689,0,68829,0,2140,0,1500,0,141,0,2273,0,222,0,-1546,0,410,0,531,0,531,0,0,0,-276,0,0,0,276,0,0,0,0,0,0
2008,3,22,10,1,11,1,440082,1,7527,1,329532,1,1685,1,39420,0,0,0,0,1,233,1,111,0,0,1,15059,1,98774,1,43261,0,0,0,0,1,557,0,1490,0,924,1,-6752,1,440082,1,108959,1,32677,1,20426,0,0,1,118879,1,40171,1,118970,1,2182,1,38151,1,81568,1,2931,1,1360419,1,1334335,0,0,1,40,1,26044,1,1311654,1,1234802,1,8314,1,38399,1,2468,1,768,1,1018,1,3616,1,6217,1,132,1,4293,0,2,1,370,0,0,1,1304,0,0,1,9951,1,48766,1,66400,1,66400,0,0,1,48766,1,48766,0,0,1,17635,1,92,1,18026,0,0,1,23,1,-505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,9,1,36,1,574990,1,74332,1,96356,1,210,1,1705,0,0,0,0,1,3613,1,1662,0,0,1,86657,1,374989,1,95973,1,1851,0,0,1,7259,1,13049,1,4533,1,14232,1,574990,1,90450,1,91082,1,35505,1,37448,1,114258,1,61821,1,144426,1,350,1,34824,1,112601,1,3348,1,1555379,1,1556515,0,0,1,51,1,-1187,1,1539712,1,1409675,1,4285,1,31354,1,992,1,76,1,4020,1,6052,1,23951,1,276,1,13655,0,0,1,138,1,147,1,946,1,2483,1,41662,1,15667,1,20655,1,42234,1,21579,1,15667,1,38733,1,23066,1,3878,1,493,1,3250,1,135,0,0,0,0,1,1110,1,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,8,1,53,1,349791,1,34689,1,30631,0,0,0,0,0,0,0,0,1,38681,0,0,0,0,1,9249,1,434642,1,233841,0,0,0,0,1,35676,1,112,0,0,1,-48,1,349791,1,9264,1,34346,1,8164,1,6814,1,80090,1,80427,1,130686,1,4252,1,3253,1,123180,0,0,1,338870,1,333730,1,269,0,0,1,4871,1,304443,1,137740,1,13157,1,19729,1,9521,1,174,1,25551,1,18492,1,6750,1,119,1,40125,0,0,1,413,1,1802,1,5553,0,0,1,25318,1,34427,1,36508,1,38623,1,2115,1,34158,1,36680,1,2522,1,2079,5,,1,2078,0,0,0,0,0,0,1,272,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,7,1,121,1,471248,1,121338,1,970,0,0,0,0,0,0,0,0,1,1406,1,25103,0,0,1,68678,1,356614,1,133116,0,0,0,0,1,14345,1,15584,1,8091,1,8417,1,471248,1,1,1,16169,1,9655,1,14413,1,349887,1,228822,1,-147699,1,5049,1,559,1,-153307,0,0,1,209950,1,190991,1,1914,1,3602,1,13442,1,184686,1,59002,1,10756,1,19162,1,2451,0,0,1,4245,1,10407,1,15278,1,398,1,18820,0,0,1,77,1,1202,1,2764,0,0,1,40124,1,25264,1,56458,1,60864,1,4406,1,23350,1,27756,1,4406,1,31598,1,263,1,1575,0,0,0,0,1,29759,0,0,0,0,0,0,1,1510,1,1510,0,0,0,0,0,0,0,0
2008,3,22,6,1,283,1,200541,1,140244,1,25728,0,0,0,0,0,0,0,0,1,687,0,0,0,0,0,0,1,47257,1,42779,0,0,0,0,1,27985,0,0,0,0,1,1419,1,200541,1,2016,0,0,1,31221,0,0,0,0,0,0,1,167304,1,460,1,3792,1,163053,0,0,1,272550,1,272294,0,0,0,0,1,256,1,160066,1,16114,1,23095,1,55971,1,2341,0,0,1,8333,1,11203,1,25,0,0,1,1508,0,0,1,128,0,0,1,5151,0,0,1,36197,1,112484,1,114100,1,114100,0,0,1,112484,1,112484,0,0,1,1617,0,0,1,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,5,1,873,1,367522,1,74942,1,18467,0,0,1,45081,0,0,0,0,1,4549,0,0,0,0,0,0,1,555275,1,330817,0,0,0,0,0,0,1,246,1,222,0,0,1,367522,1,26407,1,5217,1,4320,0,0,1,148545,1,1,1,183031,1,1015,1,26563,1,155453,0,0,1,474149,1,469666,0,0,0,0,1,4483,1,393261,1,161784,1,10242,1,10550,1,9937,0,0,1,3915,1,5332,1,8092,0,0,1,15596,0,0,1,335,1,5622,0,0,0,0,1,161858,1,80888,1,80898,1,96055,1,15156,1,80888,1,96044,1,15156,1,11,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,3,1,1041,1,23455,1,20975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31434,1,28954,0,0,0,0,0,0,1,370,1,370,0,0,1,23455,0,0,0,0,1,141,0,0,0,0,0,0,1,23314,1,18188,1,68985,1,-63859,0,0,1,51936,1,51936,0,0,0,0,0,0,1,79219,1,5376,1,27764,1,2647,0,0,0,0,1,7530,1,3955,1,14745,0,0,1,1462,0,0,0,0,0,0,1,1362,0,0,1,14377,1,-27283,1,-26832,1,989,1,27821,1,-27283,1,989,1,28272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451,1,451,0,0,0,0,0,0,0,0
2008,3,22,2,1,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99182,1,85041,0,0,1,13656,1,484,1,118105,1,48732,1,29664,1,2818,0,0,0,0,1,52,1,5278,1,83,1,1513,1,1988,0,0,0,0,0,0,1,808,0,0,1,27169,1,-18923,1,-18769,1,11520,1,30288,1,-18923,1,11365,1,30288,1,154,0,0,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,3,22,1,0,2840,0,6360919,0,1104401,0,1259252,0,12933,0,546965,0,0,0,0,0,202269,1,33619,0,0,0,762528,0,2795771,0,1292939,1,41541,0,13405,0,156395,0,282735,0,137990,0,632711,0,6360919,0,706044,0,564549,0,429114,1,58674,0,1783492,0,543026,0,2276019,0,37840,0,764751,0,1480640,1,7211,0,11455367,0,11276806,1,7344,0,18628,0,152588,0,10999366,0,9313098,0,156774,0,358209,0,39372,0,16744,0,74648,0,85816,0,110313,0,9262,0,163131,0,167,0,11122,0,10620,0,23337,1,2541,0,624213,0,456002,0,612758,0,750963,0,138205,0,448657,0,608392,0,159735,0,159941,0,4601,0,70565,1,396,1,-11605,0,95984,1,1667,1,1913,0,246,1,2493,1,2768,0,276,0,0,0,0,0,0
2008,3,23,12,0,292,0,82687497,0,14267183,0,22012428,0,158159,0,8769605,0,150497,0,237151,0,6695621,0,263555,0,478344,0,12556505,0,18657257,0,8475039,0,295217,0,92352,0,3661634,0,677355,0,185535,0,2876227,0,82687497,0,20371045,0,7118120,0,13923854,0,636435,0,12933205,0,3423827,0,24281011,0,380586,0,4213141,0,20492758,0,805474,0,122444722,0,120415780,0,63654,0,97947,0,1867342,0,118497376,0,104670243,0,935130,0,3455949,0,201625,0,299720,0,1393970,0,724791,0,707224,0,53274,0,1845337,0,21946,0,192035,0,370653,0,616643,0,45992,0,2962845,0,3947346,0,4462286,0,6459445,0,1997159,0,3883692,0,6058818,0,2175126,0,566823,0,92175,0,535328,0,15569,0,-56691,0,-19558,0,-34420,0,133551,0,167972,0,46192,0,50772,0,4580,0,4700,0,3290,0,72
2008,3,23,11,0,535,0,37224084,0,6014987,0,11547352,0,91139,0,5890147,0,99938,0,143566,0,3983745,0,325388,0,141778,0,2788287,0,8891928,0,4725927,0,32728,0,11220,0,1231896,0,140877,0,38690,0,858442,0,37224084,0,7658618,0,3671256,0,6492862,0,976182,0,6426217,0,983704,0,11015245,0,265146,0,1710149,0,9403597,0,363647,0,64193745,0,63708134,0,27956,0,56765,0,400890,0,62151011,0,54292313,0,774645,0,1999597,0,122540,0,95219,0,715469,0,444058,0,327149,0,20396,0,870578,0,5047,0,103570,0,207961,0,754857,0,14829,0,1402783,0,2042734,0,2325398,0,3367896,0,1042498,0,2014778,0,3120118,0,1105340,0,305270,0,22885,0,187581,0,3794,0,-26634,0,117644,0,-7878,0,38147,0,46024,0,13228,0,17771,0,4544,0,1589,0,954,0,27
2008,3,23,10,0,1261,0,42502476,0,6130732,0,12787902,0,85255,0,6867633,1,27674,0,142273,0,4770814,0,180098,0,260344,0,2819601,0,11519372,0,6127942,1,15432,1,1764,0,2079359,0,148388,0,58325,0,1026138,0,42502476,0,7757652,0,4783055,0,6776770,0,1250664,0,7914190,0,1424851,0,12595295,0,437380,0,2819980,0,9663464,0,325530,0,73989021,0,73299947,0,19653,0,86779,0,582642,0,71451724,0,61759974,0,1097286,0,2352833,0,147708,0,177508,0,1000141,0,483991,0,424451,0,13772,0,1138140,1,685,0,136908,0,268153,0,663938,0,12313,0,1773925,0,2537297,0,3026834,0,4224706,0,1197872,0,2517644,0,3784675,0,1267031,0,492447,0,23892,0,201583,0,2262,0,-30911,0,295621,0,16810,0,59868,0,43058,0,-67,0,6288,1,6355,0,1054,0,430,0,0
2008,3,23,9,0,4596,0,70768657,0,10346231,0,23042417,0,155753,0,11160583,1,64758,0,125815,0,9055168,0,401210,0,93426,0,4221189,0,19046117,0,11411624,1,100891,1,31688,0,3254301,0,281775,0,85766,0,1259610,0,70768657,0,14305995,0,8099057,0,10786359,0,2703322,0,12444417,0,1692604,0,20736904,0,627704,0,3325527,0,17403900,0,620227,0,131828934,0,131264970,0,18889,0,185112,0,359963,0,126966440,0,109306724,0,2379191,0,4071464,0,283211,0,216865,0,1783734,0,981447,0,729699,0,26321,0,1754128,1,7787,0,217276,0,486363,0,1794896,0,63814,0,2863519,0,4862494,0,5446008,0,7208914,0,1762906,0,4843605,0,6708118,0,1864513,0,586976,0,75219,0,311949,0,3015,0,-29169,0,225962,0,13889,0,49051,0,35161,0,1538,0,3497,1,1959,0,2565,0,1957,0,0
2008,3,23,8,0,7487,0,51793021,0,6974605,0,13180602,0,66199,0,10710062,1,25730,1,97,0,7374166,0,673421,0,232565,0,3063665,0,14278525,0,8852548,1,72396,1,2785,0,2683387,0,170279,0,51083,0,1326137,0,51793021,0,7922145,0,6634835,0,6655194,0,3290366,0,10481904,0,1912609,0,14895967,0,361944,0,3512682,0,11476035,0,454694,0,87224884,0,86787590,0,15641,0,136941,0,284712,0,83780181,0,68924448,0,1826082,0,3372445,0,218605,0,279625,0,1444582,0,948131,0,561553,0,23506,0,1245350,1,2534,0,216475,0,429654,0,1311683,0,2674,0,2972835,0,3444703,0,3798105,0,5324573,0,1526468,0,3429061,0,4936095,0,1507034,0,412581,0,30195,0,246277,1,66,0,-29683,0,165727,0,-44470,0,30597,0,75067,1,933,1,968,1,35,0,21853,1,21203,0,0
