asset_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
EP35,14.641638225255972,16.52097902097902,18.65203761755486,24.66666666666666,27.348837209302324,25.098039215686274,31.919324577861165,36.36871508379888,30.13310580204778,38.83435582822086,50.14674735249622,58.58102189781022,81.32397959183673,93.1985294117647,121.2995260663507,159.62465245597775,170.73218673218676,212.3176943699732,267.53175041413584,286.37601142313184,248.10523897058826,319.0436933223413,444.30336599914784,476.0554197229014,592.5414364640883,577.8376859504133,602.6731707317074,622.3184733803719,689.2246036406341,742.6261298274444,690.4172622319956,715.2599999999999,744.9414893617021,817.5529244612834,821.4605817875212,815.0239452679588,917.578125,1130.9063893016344,1312.9787429270532,1337.1953501559396,1530.0937832093518,1757.6272622809538,2420.4180913894934,2699.2073881054566,3248.534482758621,3904.442041965199,3851.486962649753,4710.628035694115,4270.757765442305,3777.7070265379975,3828.6018896833502,3683.480613165013,4377.470074179453,4791.315068493151,4764.281304870161
EP36,109.24914675767917,104.63286713286712,96.55172413793103,104.2222222222222,106.57364341085271,117.54248366013073,127.67729831144466,140.58659217877093,135.78498293515358,146.13496932515338,170.2299546142209,167.45693430656934,203.94387755102042,235.11029411764704,288.9042654028436,308.44763670064873,341.6298116298117,556.5563002680965,673.5505245720597,731.8867206092336,739.6571691176472,864.2312448474856,885.2748189177673,873.5533822330889,1072.7900552486187,1099.2039669421488,1128.7375609756098,1193.733483001924,1276.933352906635,1566.38509997261,1468.6871907641562,1482.4402816901406,1512.1675531914893,1588.2822637935117,1725.9738617200676,1826.3010262257694,1888.5234375,1765.577018325904,1779.9272059948007,1784.9095548624891,1966.9269394261423,2183.8595231255385,2446.7121541809142,2365.8491722869408,2654.224137931035,2815.3568321392013,2933.551797040169,3365.4179374223427,3371.170190149994,2898.311067551266,3123.3950459652706,3175.4463480613163,3739.3032212173557,3997.707534246575,4457.225025413549
EP31,66.45051194539249,67.84615384615384,86.01880877742947,137.99999999999997,205.11627906976744,237.59477124183007,289.6829268292683,239.32960893854747,241.99488054607508,268.71165644171776,327.39485627836615,388.2919708029197,448.4591836734694,557.1691176470588,587.5393364928909,681.0194624652455,728.920556920557,689.1152815013404,865.8752070679183,911.1208948119943,953.0487132352943,1117.4258037922507,1065.4878568385172,1005.3137734311329,1251.9337016574584,1162.8337190082646,1207.3073170731707,1301.3463758819753,1484.8256018790366,1557.830731306491,1298.216602528862,1326.458028169014,1332.2992021276596,1581.608808903623,1708.960370994941,1516.9692132269097,1429.9453125,1342.4987617632491,1326.1587398684817,1117.2509214629995,1052.2539851222105,762.4808962941684,567.0587503885608,657.781575720417,669.8275862068966,632.89252814739,541.6713648108996,845.2021913475659,935.1042872327861,791.6905910735826,872.7770684371808,947.5721370604147,945.3141957118179,927.7349315068493,910.2463727936422
EP12,275.4880546075085,228.87062937062936,202.9780564263323,217.3333333333333,212.27906976744185,209.15032679738562,258.96810506566607,244.21787709497204,219.48805460750853,256.5644171779141,237.86081694402424,217.75182481751824,241.6173469387755,356.06617647058823,433.85971563981036,394.6895273401297,446.84848484848493,450.6367292225201,700.3865267807842,860.4569252736792,855.9705882352943,947.2382522671064,685.3600340860673,1047.9869600651996,1185.7734806629833,1104.506446280992,1261.299512195122,845.7806286080819,778.1030534351144,813.7343193645576,563.1902144035184,512.4498591549295,543.3191489361702,609.2536111768885,628.2679173693086,609.0171037628277,607.5,605.0668647845467,532.5346383239029,384.9027502126453,411.67242295430395,541.1483769031887,639.6154802611129,1008.7578172900062,1075.4741379310346,1103.1379222108494,1125.7188160676533,568.6846266802214,639.3008149285461,534.6904402895054,479.9221144024514,448.94161406672674,472.952545473021,492.6178082191781,530.9054616024398
EI11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300341296928327,18.588957055214724,19.597579425113466,19.655474452554742,31.153061224489797,53.67647058823529,41.775355450236965,59.32344763670064,92.64537264537266,149.46782841823057,192.4903368304804,347.83722037125176,284.9227941176471,319.66199505358617,361.5850021303792,410.2444987775061,347.5138121546961,285.00826446280996,251.39707317073172,216.84605516356635,240.38843217850848,247.40838126540672,204.83782297965914,230.8183098591549,239.82446808510636,251.40326781908595,254.64270657672853,271.17445838084376,320.8359375,222.1347201584943,234.72946933781927,229.43918344201867,259.85148777895853,261.5644929617926,315.1566677028287,356.51333537706927,393.62068965517244,400.50230296827016,497.75898520084564,547.6030724048345,511.94803354198655,439.17747285886605,348.14479060265575,351.30522993688004,387.27273651051723,393.67739726027395,420.08538952037713
EI12,208.13651877133105,190.3216783216783,174.01253918495297,194.66666666666663,220.96124031007753,252.65359477124184,283.4596622889306,274.52513966480444,307.4692832764505,370.67484662576686,475.5295007564297,514.1255474452555,506.2372448979592,622.4264705882352,707.6644549763032,854.0176088971269,915.7002457002459,844.0067024128687,976.035339591386,1109.956211327939,1094.9090073529414,1207.3887056883761,1021.5935236472092,856.0961695191525,852.209944751381,858.2062809917356,790.5346341463415,746.4041051956381,864.481796829125,950.069569980827,839.0384826827927,806.3695774647887,778.6867021276595,771.057542031731,868.247681281619,889.8380843785632,958.921875,900.7850421000495,905.3402660957335,969.2996881202154,1018.8490967056323,1084.4500143636885,1007.9804165371464,1129.3154506437768,1231.5517241379312,1475.7950358239507,1712.070707070707,2009.861064046086,2315.6896185189557,1762.4354644149576,1579.0985699693563,1725.760820559062,2019.089015343969,2052.3698630136987,2190.13843452546
EI21,98.66211604095562,83.48601398601397,70.0,64.88888888888887,61.643410852713174,60.02614379084967,69.05816135084427,109.6927374301676,135.78498293515358,159.38650306748465,200.58698940998488,237.21459854014597,258.4617346938776,255.51470588235293,248.6388625592417,241.40871177015754,226.81572481572488,198.75871313672923,191.99337382661514,199.83198476915754,174.92095588235296,229.54451772464967,190.64337452066468,162.93398533007334,162.4309392265193,185.4542148760331,134.65365853658537,236.42431045542008,238.0275983558426,301.14050944946587,246.715777899945,306.9828169014084,274.2063829787234,262.0151551030073,294.1543001686341,202.4697833523375,263.0390625,216.91679049034175,294.03945557424686,341.6024950382761,542.5082359192348,963.1874461361678,1183.3568542119988,1014.2949110974862,344.22413793103453,404.9263050153531,539.2389006342495,995.230430362589,1121.5670249202788,1083.4345597104946,618.5112359550561,943.508791704238,1447.1024286149782,1286.4705479452055,1154.3450697717403
EI22,26.580204778156997,21.807692307692307,23.260188087774296,28.888888888888882,31.03875968992248,34.30065359477124,40.350844277673545,38.910614525139664,39.06143344709898,43.80368098159509,42.461422087745845,42.394160583941606,46.7295918367347,55.330882352941174,56.036018957345966,57.78035217794253,66.00982800982803,77.84450402144772,113.63887355052458,111.7929557353641,115.56204044117649,131.3891178895301,95.46655304644226,82.02118989405054,104.41988950276242,103.26578512396695,109.29170731707318,101.8069275176395,139.42806811509098,135.13229252259654,107.53985706432105,116.57154929577463,114.39414893617021,122.8572105138527,140.2493676222597,149.62827822120863,155.98828125,181.13670133729568,168.9340877810063,229.96087326339662,217.1317747077577,259.7512209135306,251.90208268573207,278.4906499080319,293.2758620689655,350.79733879222107,412.75076344843785,477.6330057607591,467.1716074170308,308.0098009650181,327.0901430030643,430.01803426510367,492.6884462961081,464.0513698630137,552.5049440901951
EI30,348.47098976109214,308.17132867132864,345.6112852664577,423.7777777777777,441.70542635658916,549.0196078431372,660.46904315197,825.9217877094972,728.0307167235494,730.3067484662577,765.0741301059002,606.236496350365,673.594387755102,904.595588235294,1018.0436018957345,1038.8461538461538,1065.4217854217857,1156.1823056300268,1548.7023743787963,1922.7391718229412,1993.2573529411768,2180.2864798021437,1762.147422241159,1291.6951915240425,1562.0165745856352,1651.1920661157026,1713.500487804878,1682.9198203976905,1927.273634762184,2231.219939742536,1816.228697086311,1735.399436619718,1789.5574468085106,2039.560975609756,2483.9696458684657,2816.5701254275937,2880.984375,3145.2402179296682,3121.4626089616154,3026.5313297419902,3189.203241232731,2877.5494110887676,2848.68884053466,2861.419068056407,3001.4224137931037,3393.730040941658,3530.5297157622736,3680.3479046650855,3679.5313570331878,2742.549457177322,2584.519918283963,3175.3302524797114,3824.9830301798597,3962.0301369863014,4205.762868496443
EI40,434.0682593856655,408.17832167832165,447.64890282131665,458.8888888888888,520.062015503876,649.6209150326797,695.8011257035647,649.5530726256983,644.141638225256,689.0797546012269,753.7382753403934,730.3357664233577,763.7933673469388,889.3382352941176,898.5895734597156,885.2224281742353,913.8804258804261,977.8418230563002,1365.6543346217559,1554.9685863874345,1575.0399816176473,1752.5762572135204,1721.1504047720493,1715.1018744906276,1989.2265193370163,2092.6234710743806,2237.6039024390243,2529.240538806927,2897.1597181444504,3164.180772391125,2566.048927982408,2356.0073239436615,2273.769414893617,2624.96519062278,2922.9624789207423,3313.1516533637396,3438.9140625,3482.0629024269438,3561.7372686955196,3611.449957470938,4210.729011689692,3957.4662453318015,3766.624494870998,3621.7627222562846,3681.4655172413795,3977.6983111566014,4276.400046981442,4505.244549870101,4169.281445612377,3319.921441495778,3178.8802349336056,4186.290577096483,4098.685702672493,4245.365068493151,4603.512429535164
