asset_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
EP35,200.76959003632592,211.6063233044365,229.50220913107512,262.9345266132831,307.80080035571365,343.95958762886596,396.1196296296296,452.13605671843357,508.68790199081167,601.7106359344626,716.4822695035461,808.4714792899408,973.6409580312019,1192.7288503253794,1697.0423661071143,2275.6171460485893,2710.7260567823346,3402.1615074024226,4394.589587426326,5411.612657585244,6363.0420468647335,7188.918809290154,8570.70510525341,9714.247231367854,11361.148737775755,12851.133261571582,14543.497633226445,15844.044908285894,16895.385886782056,18071.47483265235,20055.14378842266,21485.657440979776,23369.143733050347,24851.02577202543,26037.79212898129,27352.977595296026,28647.868077703683,31210.97381923838,34986.24675746743,37836.28189007181,41359.20750551876,45673.34389533398,49990.771323213696,51992.69313068693,57931.30694053339,66293.63210490617,73880.39577518396,84748.10528866542,90900.81427637399,92386.9706652084,94761.09544410414,97812.07982123559,101364.57867218752,107825.77133215763,112954.7661128593
EP36,2319.001556824079,2375.2809790922997,2421.172312223859,2426.618935468676,2457.0466874166295,2570.8478350515466,2858.882962962963,3106.385550303849,3362.379785604901,3618.972785337406,3929.5319148936173,4201.505325443787,4525.036255767963,4999.734371918753,6290.967226219024,7384.096202178162,8411.792302839118,10542.979811574698,12718.535559921414,15168.730010999237,18417.18629097014,21067.707163886163,24816.863757022038,26753.75037413948,29786.569820332043,33021.65231431647,36534.747136967475,39747.76723592662,42930.09356778844,47636.61436147092,53359.572678136734,57857.81210216743,62883.583303855674,66953.44497426582,71341.87259865704,76854.1496350365,82248.92345607423,85269.49285979228,87992.21154016606,90493.57811495794,93637.64932198044,96920.65825113711,100108.4249235976,101903.52604739527,104646.40289642445,108236.15220438616,112904.64283599763,119418.46283394923,125948.57211261106,126520.94945509941,128914.44048621747,135226.03115555798,142791.03010737596,149131.10114969817,158279.38488252653
EP31,791.0472236637261,888.7465578786333,1009.2017673048601,1239.2218558643428,1700.5611382836817,2202.264742268041,2883.688888888889,3237.575286968265,3500.18223583461,3941.9963898916967,4456.170212765957,5141.273846153846,5940.805976708415,7156.3731019522775,8664.268585131895,10437.282881876568,12226.470410094638,13186.409152086138,15505.882220039293,18024.926474321008,21078.035477042115,22542.022636571804,24943.588863510093,25854.08560311284,28680.435069365474,31267.118406889127,34130.479004428154,36489.79443390259,39204.78582250585,41962.2946187951,44305.46206213641,46697.5539843687,47825.694139842,49095.70239176506,52229.809472512476,53243.306467964314,50100.24712477047,46145.17878338279,44902.99500694301,43716.08852376561,42710.860296436455,36539.52675422906,32673.032253176065,30273.577142285772,28426.903618164182,26561.817047252996,25059.32925230483,25593.34100684558,27108.959059266952,26917.32440139057,27209.63702143951,28415.907907027857,29451.918274966665,29768.577290917725,29794.255865521005
EP12,2719.036844836534,2648.857725650178,2572.4005891016204,2509.691003297221,2525.9573143619386,2493.899381443299,2726.3262962962963,2868.2137069547607,2917.474732006126,3130.478755901139,3190.8085106382982,3139.1928994082837,3204.2364315535046,3741.6286728455925,4719.424460431655,5147.880201061155,5709.930094637224,6173.3943472409155,6910.415127701375,8361.042897030205,9710.50938024673,11124.232122996402,11167.343416260263,12967.638431607304,14705.08551284967,16427.23751345533,18730.211788059245,18106.41049968374,16708.121757495064,15658.555376858212,14355.833518999878,13209.228144388042,12880.550878434147,13109.133552830759,13155.74975762146,13178.303325223034,13105.61177152798,13173.21293892186,12612.604839424472,11371.162712716909,10483.217281614632,10021.223897378239,10501.62314045412,12928.385561443856,14912.528928748907,15914.407777526565,16980.98737630043,14889.390258678137,13946.136840890736,12351.818405531034,11204.787308575804,10624.452259281645,10066.332304021334,9757.659550295055,9742.766520470219
EI11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43491577335376,95.0069425159678,138.2127659574468,162.3308875739645,217.0740496594155,345.2216525340169,448.4412470023981,549.2037140463557,734.8936277602525,1193.1022880215344,1659.1156188605107,2688.3756663000254,3243.0883276151535,3547.163886162905,3954.6409037594913,4340.862017360072,4337.234250625426,4044.5317007534986,3583.156512444648,3193.0961416824794,3165.1799274597124,3155.5485525515082,3132.9884474151095,3332.7227459511723,3548.3796722084658,3703.9657129881925,3899.694710761607,4251.806670721817,4736.63883251184,4268.993787091988,4023.679321653323,3831.4572330734627,3959.205613371176,3990.775489344304,4161.738691182784,4482.389661033896,5093.634965332829,5337.881166628985,6133.617482872367,6807.7624038286785,7064.688992731049,6379.131635482989,5624.919544410413,5339.237448944081,5305.649378903783,5223.789289832463,5407.573850944841
EI12,6223.8572911261035,6206.866904640489,6295.351988217968,6348.535091851154,6557.994664295242,6856.1072164948455,7491.38962962963,8026.000675219448,8991.806738131701,9876.763399055817,11464.510638297872,13060.474792899407,14253.465172489563,16333.847564582922,21540.36770583533,26194.524434515493,29386.881261829654,34654.16150740242,39484.033889980354,45949.6585159489,52903.846704138974,57803.27798495257,61439.6019507377,60424.34001795869,60232.043438708206,60484.246017222824,58857.24767140021,59284.79127134724,63327.73481474679,65124.654437972706,66668.28662788299,67777.10925791637,67591.7512085839,66706.00722827732,68878.50612230241,72776.77169505272,74844.18875036243,74607.7044077646,74378.60631666028,74434.48458937604,75803.69788710185,77313.39745489856,77306.83383426363,78168.13348665134,84780.89164438346,89624.03382319692,97875.86596041614,105773.93002968437,115908.2780469982,114908.9428147338,116706.22716309343,121650.79689360221,125371.74201698366,125769.38140134301,128793.38763797628
EI21,3640.922677737416,3532.3141254462007,3464.571428571429,3523.3226566179933,3643.840818141396,3667.3632989690723,3824.763703703704,4414.378460499663,4967.975191424196,5751.878644820883,6891.574468085107,7853.950295857988,8889.66117336849,9770.649773220272,11286.97042366107,14705.472214465231,16806.662712933754,18945.65545087483,19623.277111984284,22162.884677214653,26745.48930578874,26878.532417402683,26161.78504845978,25995.96527985633,25680.775528769613,25625.298762109796,25891.543594441897,26126.163820366855,27505.355309673567,33490.82195948883,35368.535090976606,36760.63669325598,36936.47777384742,37247.40349682107,39253.70666810298,39507.68207623682,40340.85802648111,40489.12568001979,41039.30463556594,41946.67057870176,44000.10280668559,48593.61046660193,54299.69345591392,57828.79642035796,56878.92377954993,55576.174089984175,58905.68523217457,64195.52529230024,75554.78112380294,76864.06120854654,77094.24460183768,82048.11017088851,87857.42964418555,91541.23282235637,94714.50004076108
EI22,419.5858847950182,402.8077511473738,398.9690721649485,402.4041450777202,429.54290795909293,459.3822680412371,513.9477777777778,560.6799459824443,615.7800918836141,690.3837822826993,746.6666666666667,780.6205917159763,819.6141507361019,884.1820153815814,1116.706634692246,1289.784417760402,1426.2738170347004,1546.5841184387618,1926.5841846758349,2222.206785684068,2616.814293014088,2910.305266601243,3011.1520464226187,2852.3555821610294,2848.9352967932678,2897.4637782561895,2999.523744083066,3041.717267552182,3256.731279555576,3463.935495088238,3567.404959359657,3743.8592377729433,3854.7388279684,4014.74076597033,4260.683399763007,4558.1205393349555,4871.580941335653,5206.820443867458,5407.113185806719,6062.908877525359,6413.725007883948,6907.635508764757,7071.572247619529,7335.27807219278,7601.10319695213,8171.519692516391,9054.031231497927,9977.922033076877,10867.35544786739,10418.947267684856,10191.531814701379,10842.179863362455,11785.513264088708,12065.826527843723,12884.068657981836
EI30,9829.438505448885,9804.930137684854,10202.96907216495,10492.992934526614,11186.49177412183,12165.550515463918,13901.395925925926,16081.675219446322,18230.870444104137,19935.623437933908,21598.524822695035,22170.897988165678,23052.14678092727,25263.368369157954,32421.262989608313,36984.809410779104,40803.51823343849,46362.741588156125,53455.61915520629,63692.45147643625,75314.34542667346,82563.29735034348,86469.85443545898,84774.33702484285,85816.45428701387,91050.3784714747,96346.72835547412,99996.55913978493,103778.45131077545,108647.22029035904,115678.6720303668,118602.80924180162,121412.49003655229,126673.7694898577,134419.13795827498,146276.78446877535,154846.06987532618,163002.14521513355,170410.47649717852,176214.51923882976,182077.2917060864,181780.41968620635,179366.70818073902,178369.84811518848,181191.58001845764,186403.8805335745,189458.41080943923,194054.3805052402,201829.39040806124,195201.09960548417,194104.3665007657,200275.01771159586,207583.1228156362,211169.9266261955,215900.913032136
EI40,11595.759730150494,11842.396736359,12431.876288659794,13064.416391898258,13800.50155624722,15033.4193814433,17012.98925925926,18561.78595543552,20388.46309341501,22271.21077478478,24071.262411347518,25575.07218934911,26760.761151395298,29571.064878722143,37227.01838529177,41833.56255235967,46133.10864353312,49948.51951547779,56618.23231827112,64089.70843556984,74322.74487188844,80715.51036964345,84839.59725909006,88737.12660879976,92623.75415055719,101012.32405812702,111520.3501297908,121436.63187855786,130826.0498599697,140880.32361123187,154337.55646325866,159604.02517927645,164636.06367173683,170808.04950045413,180285.03885238248,193581.85624493108,204349.32627814828,210897.19216740853,219900.96215321892,226257.9025903261,234863.5651214128,237263.78126437368,236296.24830146742,237599.44385561443,242115.94169289386,244735.3052679177,253578.58587076038,261189.6590537348,263991.8851774932,257524.28784031875,254814.5073124043,262270.9066615382,264536.20857604046,263051.02116258565,265390.2851808977
