asset_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
EP31,217.47440273037543,227.23076923076925,290.00626959247654,459.3947368421052,705.6976744186046,863.7559912854031,1107.2926829268292,945.921787709497,1019.0426621160409,1144.2638036809817,1319.891074130106,1556.109489051095,1920.1632653061222,2346.4779411764707,2755.127962085308,3110.602409638554,3467.785421785422,3445.5764075067027,4176.404748757593,4385.911470728225,5173.276654411765,5864.250618301731,6023.140178951854,5972.746536267319,7486.563535911601,7272.785454545455,7664.29918699187,7934.812700449005,8755.134468584849,9592.789646672143,9573.563496426608,10044.628732394367,10614.985372340425,12262.603362538479,12963.639123102868,12119.615735461803,11653.813565340908,10787.862142975067,10768.253861446705,9085.25375673377,8286.173751328375,5581.862683137029,3685.8818775256455,4195.06008583691,4150.002826455624,3908.74923234391,3408.0570824524316,5238.777250649498,5842.225109247667,4702.440289505428,5560.579673135852,6512.488503155995,6397.736916979981,6021.02191780822,5928.253673412809
EP12,901.5972696245733,766.5349650349651,684.3260188087775,723.4912280701753,730.3410852713178,760.3485838779957,989.8874296435272,965.24208566108,924.2662116040956,1092.5368098159508,958.9349470499245,872.6569343065694,1034.5306122448978,1499.547268907563,2034.483412322275,1802.7710843373493,2125.848484848485,2253.183646112601,3378.197680839315,4142.027605901952,4646.323529411765,4971.106347897774,3874.299957392416,6226.275468622657,7090.92541436464,6907.985454545455,8007.055609756097,5157.051956382295,4588.0114503816785,5010.802519857572,4153.187740516768,3880.536338028169,4328.851063829787,4723.69358276107,4765.844013490726,4865.657924743444,4951.022727272727,4862.110946012876,4324.11897843707,3129.949673943862,3241.792640807652,3961.5627693191614,4157.500621697234,6433.442060085837,6663.238128886375,6812.9884851586485,7082.733615221988,3524.8513498249185,3994.1419629148454,3175.9249095295536,3057.6481103166493,3085.492899008115,3200.868001219388,3197.101369863014,3457.681729969504
EI11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.16382252559727,79.1579754601227,79.00756429652044,78.77080291970803,133.38775510204079,226.05462184873952,195.8957345971564,270.96385542168673,440.75348075348074,747.3391420911529,928.4450579790171,1674.40266539743,1546.5992647058824,1677.5861500412202,2044.018747337026,2437.3349633251833,2078.1325966850827,1782.5454545454545,1595.9336585365852,1322.1943553559972,1417.4277745155605,1523.4880854560392,1510.5552501374382,1747.8760563380283,1910.7819148936169,1949.191569973952,1931.6399662731874,2166.510832383124,2614.758877840909,1784.9988443123655,1905.9758372839883,1865.7520555713072,2046.249867162593,1914.8244757253663,2048.518340068387,2273.695278969957,2438.727529677784,2473.5053735926303,3131.771670190275,3394.1825369931103,3198.4835242706977,2608.6022316043423,2218.0771195097036,2414.4560414788093,2621.0006096941365,2554.9757338551863,2735.932630995287
EI12,681.174061433447,637.4265734265734,586.6708463949844,648.0350877192982,760.2118863049095,918.5010893246188,1083.5046904315197,1085.0279329608936,1294.7559726962456,1578.457055214724,1917.0953101361577,2060.3970802919707,2167.551020408163,2621.3046218487398,3318.4265402843603,3900.7831325301204,4356.375921375921,4220.033512064344,4707.743787962451,5343.05568776773,5943.313419117648,6336.375927452597,5775.008095440989,5086.218418907905,5096.215469613259,5367.534545454546,5018.518373983739,4551.114817190506,5097.335584263064,5850.32593809915,6187.402144035184,6106.2490140845075,6204.122872340425,5978.19938432394,6586.255480607083,7109.238312428734,7815.051846590909,7238.401353805513,7351.2570729469335,7882.144882336263,8023.120616365569,7938.888825050273,6551.872707491452,7202.309012875537,7630.236856981344,9114.521750255886,10771.909090909092,12457.627922738056,14467.669776780442,10468.417370325693,10060.648621041879,11860.835775473399,13664.875012701961,13319.929549902154,14263.936235098421
EI21,322.8941979522184,279.6118881118881,236.00000000000003,216.01169590643272,212.08268733850127,218.22004357298474,263.96998123827393,433.5474860335195,571.7918088737201,678.7208588957055,808.6656580937974,950.6554744525548,1106.6530612244896,1076.0819327731092,1165.9336492890995,1102.6506024096384,1079.058968058968,993.7935656836462,926.0480397570402,961.9419324131367,949.4944852941177,1204.6496290189614,1077.6957818491692,968.0195599022005,971.3370165745856,1159.898181818182,854.8162601626016,1441.5705580500319,1403.5073399882558,1854.3590797041904,1819.3798790544256,2324.63323943662,2184.7170212765955,2031.468150603836,2231.3625632377743,1617.6043329532497,2143.7240767045455,1743.0693412580483,2387.565988683285,2777.8409413098952,4272.08408607864,7051.166906061477,7691.819552377993,6468.755364806867,2132.6848501978516,2500.828045035824,3392.752642706131,6168.690274483227,7007.183181764497,6435.325090470446,3940.61797752809,6484.561880072136,9793.760288588557,8349.224657534247,7518.019961186583
EI22,86.98976109215016,73.03846153846155,78.42006269592477,96.16959064327484,106.78811369509043,124.69716775599129,154.23827392120074,153.7895716945996,164.48805460750853,186.53067484662577,171.18305597579428,169.8978102189781,200.08163265306118,233.02205882352942,262.76777251184836,263.91566265060237,314.03685503685506,389.22252010723867,548.1181667586968,538.1437410756782,627.2863051470589,689.5300906842539,539.6668086919472,487.30236348818255,624.4309392265193,645.8618181818182,693.8120325203251,620.75625400898,822.1244862008219,832.1158586688578,793.0415063221551,882.7402816901409,911.4260638297872,952.5422685294814,1063.8878583473863,1195.4344355758267,1271.2782315340908,1455.5527488855867,1371.725034408931,1869.9943294584634,1709.845377258236,1901.5501292731974,1637.3635374572584,1776.098712446352,1817.0282645562463,2166.5271238485157,2596.92177589852,2960.4903422568623,2918.7350891697174,1829.4996984318454,2083.9351378958117,2955.434625788999,3334.4374555431355,3011.704500978474,3598.3548655392296
EI30,1140.4505119453925,1032.1293706293707,1165.203761755486,1410.7339181286548,1519.6770025839792,1995.9150326797385,2524.5966228893058,3264.357541899441,3065.744027303754,3109.8895705521472,3084.3933434190626,2429.538686131387,2884.1224489795914,3809.639705882353,4773.876777251185,4745.0,5068.665028665028,5780.9115281501345,7469.907785753727,9255.592574964303,10819.66911764706,11442.14344600165,9961.315722198551,7674.189079054605,9340.859116022099,10327.156363636364,10877.7443902439,10261.413726747915,11363.987668819727,13739.37688304574,13393.589884551953,13141.345352112676,14258.15319148936,15813.21951219512,18842.61720067454,22502.59749144812,23479.537642045452,25274.077596169718,25345.911301422235,24611.127728948115,25113.98631774708,21065.55817293881,18516.47746347529,18248.95278969957,18595.697993216505,20959.703428863868,22213.18604651163,22811.728453631542,22988.50596433211,16290.04463208685,16466.32277834525,21823.45908476104,25886.879991870745,25713.67045009785,27391.29747712781
EI40,1420.5870307167236,1367.0734265734266,1509.216300940439,1527.6169590643274,1789.2609819121446,2361.6427015250547,2659.6510318949345,2567.281191806331,2712.4863481228667,2934.3312883435583,3038.6928895612714,2926.875912408759,3270.3265306122444,3745.3844537815125,4213.725118483412,4043.313253012048,4347.718263718264,4889.209115281502,6587.006073992269,7485.235602094242,8549.528952205883,9197.520197856555,9729.561994034939,10189.722901385494,11895.574585635359,13088.02909090909,14204.888455284552,15421.758819756253,17082.829712272458,19484.35086277732,18923.061297416163,17840.910422535213,18116.072606382975,20352.002841581812,22172.67959527825,26469.9669327252,28026.570667613636,27980.669803533096,28920.89004434929,29367.565211227673,33158.18490967056,28971.26113185866,24483.059216661488,23098.111587982832,22808.992368569812,24566.296059365402,26906.010570824525,27924.646786400095,26048.304003779376,19719.48703256936,20253.072012257406,28771.602908025245,27739.256376384514,27552.52093933464,29981.761297477133
EI50,1823.8361774744026,1717.5104895104896,1857.6677115987463,2126.8274853801167,2568.8888888888887,2985.128540305011,3506.0431519699814,3299.9068901303535,3404.9027303754265,3940.6564417177915,4070.4387291981852,4014.221897810219,4255.224489795917,5306.0903361344535,6514.909952606636,6619.036144578313,7374.750204750205,9559.081769436998,11786.93760353396,13745.454545454546,14658.432904411766,15385.444352844188,14804.395398380913,13842.844335778322,16774.56077348066,18125.585454545453,20061.624715447153,19417.980115458624,21299.083675866113,22237.493837304846,22977.22374931281,21645.160563380283,22386.58563829787,26540.558844423394,29331.209949409786,33469.59521094641,35483.18909801136,36911.65395410269,39244.925829637556,37975.98738304508,40145.95536663125,36307.82648664177,35126.32530307741,37627.9313304721,39756.70661390616,46033.0761258956,50575.53488372093,51131.58827516097,49661.29089405928,39495.39716525935,42992.5051072523,50724.322362488725,56249.53642922467,55062.07436399218,58094.008594399784
EI60,1432.382252559727,1386.2552447552448,1409.3416927899689,1391.4999999999998,1580.1653746770025,1796.7037037037037,2197.703564727955,2268.2029795158282,2282.467576791809,2419.4125766871166,2539.8608169440245,2397.1036496350366,2587.1020408163263,3126.8308823529414,3670.8815165876777,3590.6626506024095,3873.121212121212,4874.054959785523,5174.363335173936,5903.588767253689,6450.689338235295,7184.092333058533,7388.276097145293,7781.1980440097805,9496.1408839779,9574.341818181818,9270.191869918699,10111.576010262988,10437.0504991192,11289.943850999725,11719.391148982959,11183.053521126762,11545.011968085106,12050.550319677954,13334.68381112985,14912.958950969214,15630.963245738636,16507.388641241534,17155.481266248662,18578.614261411967,21055.21134431456,19062.791151967824,16343.806496736092,16439.145922746782,18343.332956472583,20414.053607983624,24204.37420718816,26206.712639783127,25229.663399078774,19988.46290711701,22378.038815117467,25214.549030658247,26657.103851234628,28181.119765166342,28445.54671472138
